text,solution
"Anthony was one of the oldest of the clerks, and just the subject for a painter.",neutral
"He was as thin as a lath, wrinkled round the mouth and eyes, had long, bony fingers, bushy, gray eyebrows, and over his left eye hung a thick tuft of hair, which did not look handsome, but made his appearance very remarkable.",neutral
"People knew that he came from Bremen; it was not exactly his home, although his master resided there.",neutral
"His ancestors were from Thuringia, and had lived in the town of Eisenach, close by Wartburg.",neutral
"Old Anthony seldom spoke of this place, but he thought of it all the more.",neutral
"The old clerks of Hauschen Street very seldom met together; each one remained in his own booth, which was closed early enough in the evening, and then it looked dark and dismal out in the street.",neutral
"Only a faint glimmer of light struggled through the horn panes in the little window on the roof, while within sat the old clerk, generally on his bed, singing his evening hymn in a low voice; or he would be moving about in his booth till late in the night, busily employed in many things.",neutral
It certainly was not a very lively existence.,neutral
To be a stranger in a strange land is a bitter lot; no one notices you unless you happen to stand in their way.,neutral
"Often, when it was dark night outside, with rain or snow falling, the place looked quite deserted and gloomy.",neutral
"There were no lamps in the street, excepting a very small one, which hung at one end of the street, before a picture of the Virgin, which had been painted on the wall.",neutral
The dashing of the water against the bulwarks of a neighboring castle could plainly be heard.,neutral
"Such evenings are long and dreary, unless people can find something to do; and so Anthony found it.",neutral
"There were not always things to be packed or unpacked, nor paper bags to be made, nor the scales to be polished.",neutral
"So Anthony invented employment; he mended his clothes and patched his boots, and when he at last went to bed,- his nightcap, which he had worn from habit, still remained on his head; he had only to pull it down a little farther over his forehead.",neutral
"Very soon, however, it would be pushed up again to see if the light was properly put out; he would touch it, press the wick together, and at last pull his nightcap over his eyes and lie down again on the other side.",neutral
But often there would arise in his mind a doubt as to whether every coal had been quite put out in the little fire-pan in the shop below.,neutral
"If even a tiny spark had remained it might set fire to something, and cause great damage.",neutral
"Then he would rise from his bed, creep down the ladder- for it could scarcely be called a flight of stairs- and when he reached the fire-pan not a spark could be seen; so he had just to go back again to bed.",neutral
"But often, when he had got half way back, he would fancy the iron shutters of the door were not properly fastened, and his thin legs would carry him down again.",neutral
"And when at last he crept into bed, he would be so cold that his teeth chattered in his head.",sadness
"He would draw the coverlet closer round him, pull his nightcap over his eyes, and try to turn his thoughts from trade, and from the labors of the day, to olden times.",neutral
"But this was scarcely an agreeable entertainment; for thoughts of olden memories raise the curtains from the past, and sometimes pierce the heart with painful recollections till the agony brings tears to the waking eyes.",sadness
"And so it was with Anthony; often the scalding tears, like pearly drops, would fall from his eyes to the coverlet and roll on the floor with a sound as if one of his heartstrings had broken.",sadness
"Sometimes, with a lurid flame, memory would light up a picture of life which had never faded from his heart.",neutral
"If he dried his eyes with his nightcap, then the tear and the picture would be crushed; but the source of the tears remained and welled up again in his heart.",sadness
"The pictures did not follow one another in order, as the circumstances they represented had occurred; very often the most painful would come together, and when those came which were most full of joy, they had always the deepest shadow thrown upon them.",neutral
"The beech woods of Denmark are acknowledged by every one to be very beautiful, but more beautiful still in the eyes of old Anthony were the beech woods in the neighborhood of Wartburg.",neutral
"More grand and venerable to him seemed the old oaks around the proud baronial castle, where the creeping plants hung over the stony summits of the rocks; sweeter was the perfume there of the apple-blossom than in all the land of Denmark.",neutral
"How vividly were represented to him, in a glittering tear that rolled down his cheek, two children at play- a boy and a girl.",sadness
"The boy had rosy cheeks, golden ringlets, and clear, blue eyes; he was the son of Anthony, a rich merchant; it was himself.",neutral
"The little girl had brown eyes and black hair, and was clever and courageous; she was the mayor's daughter, Molly.",neutral
"The children were playing with an apple; they shook the apple, and heard the pips rattling in it.",neutral
"Then they cut it in two, and each of them took half.",neutral
"They also divided the pips and ate all but one, which the little girl proposed should be placed in the ground.",neutral
"You will see what will come out, she said; ""something you don't expect.",neutral
"A whole apple-tree will come out, but not directly.""",neutral
"Then they got a flower-pot, filled it with earth, and were soon both very busy and eager about it.",joy
"The boy made a hole in the earth with his finger, and the little girl placed the pip in the hole, and then they both covered it over with earth.",neutral
"Now you must not take it out to-morrow to see if it has taken root, said Molly; ""no one ever should do that.",neutral
"I did so with my flowers, but only twice; I wanted to see if they were growing.",neutral
"I didn't know any better then, and the flowers all died.""",neutral
"Little Anthony kept the flower-pot, and every morning during the whole winter he looked at it, but there was nothing to be seen but black earth.",neutral
"At last, however, the spring came, and the sun shone warm again, and then two little green leaves sprouted forth in the pot.",neutral
"They are Molly and me, said the boy.",neutral
"How wonderful they are, and so beautiful!",neutral
Very soon a third leaf made its appearance.,neutral
"Who does that stand for? thought he, and then came another and another.",neutral
"Day after day, and week after week, till the plant became quite a tree.",neutral
"And all this about the two children was mirrored to old Anthony in a single tear, which could soon be wiped away and disappear, but might come again from its source in the heart of the old man.",neutral
"In the neighborhood of Eisenach stretches a ridge of stony mountains, one of which has a rounded outline, and shows itself above the rest without tree, bush, or grass on its barren summits.",neutral
"It is called the ""Venus Mountain,"" and the story goes that the ""Lady Venus,"" one of the heathen goddesses, keeps house there.",neutral
"She is also called ""Lady Halle,"" as every child round Eisenach well knows.",neutral
"She it was who enticed the noble knight, Tannhauser, the minstrel, from the circle of singers at Wartburg into her mountain.",neutral
"Little Molly and Anthony often stood by this mountain, and one day Molly said, ""Do you dare to knock and say, 'Lady Halle, Lady Halle, open the door: Tannhauser is here!'""",neutral
But Anthony did not dare.,neutral
"Molly, however, did, though she only said the words, ""Lady Halle, Lady Halle,"" loudly and distinctly; the rest she muttered so much under her breath that Anthony felt certain she had really said nothing; and yet she looked quite bold and saucy, just as she did sometimes when she was in the garden with a number of other little girls; they would all stand round him together, and want to kiss him, because he did not like to be kissed, and pushed them away.",neutral
Then Molly was the only one who dared to resist him.,neutral
"I may kiss him, she would say proudly, as she threw her arms round his neck; she was vain of her power over Anthony, for he would submit quietly and think nothing of it.",neutral
"Molly was very charming, but rather bold; and how she did tease!",neutral
"They said Lady Halle was beautiful, but her beauty was that of a tempting fiend.",neutral
"Saint Elizabeth, the tutelar saint of the land, the pious princess of Thuringia, whose good deeds have been immortalized in so many places through stories and legends, had greater beauty and more real grace.",neutral
"Her picture hung in the chapel, surrounded by silver lamps; but it did not in the least resemble Molly.",neutral
"The apple-tree, which the two children had planted, grew year after year, till it became so large that it had to be transplanted into the garden, where the dew fell and the sun shone warmly.",neutral
"And there it increased in strength so much as to be able to withstand the cold of winter; and after passing through the severe weather, it seemed to put forth its blossoms in spring for very joy that the cold season had gone.",neutral
"In autumn it produced two apples, one for Molly and one for Anthony; it could not well do less.",neutral
"The tree after this grew very rapidly, and Molly grew with the tree.",neutral
"She was as fresh as an apple-blossom, but Anthony was not to behold this flower for long.",neutral
"All things change; Molly's father left his old home, and Molly went with him far away.",neutral
"In our time, it would be only a journey of a few hours, but then it took more than a day and a night to travel so far eastward from Eisenbach to a town still called Weimar, on the borders of Thuringia.",neutral
"And Molly and Anthony both wept, but these tears all flowed together into one tear which had the rosy shimmer of joy.",sadness
Molly had told him that she loved him- loved him more than all the splendors of Weimar.,neutral
"One, two, three years went by, and during the whole time he received only two letters.",neutral
"One came by the carrier, and the other a traveller brought.",neutral
"The way was very long and difficult, with many turnings and windings through towns and villages.",neutral
"How often had Anthony and Molly heard the story of Tristan and Isolda, and Anthony had thought the story applied to him, although Tristan means born in sorrow, which Anthony certainly was not; nor was it likely he would ever say of Molly as Tristan said of Isolda, ""She has forgotten me.""",neutral
"But in truth, Isolda had not forgotten him, her faithful friend; and when both were laid in their graves, one, on each side of the church, the linden-trees that grew by each grave spread over the roof, and, bending towards each other, mingled their blossoms together.",neutral
"Anthony thought it a very beautiful but mournful story; yet he never feared anything so sad would happen to him and Molly, as he passed the spot, whistling the air of a song, composed by the minstrel Walter, called the ""Willow bird,"" beginning-",neutral
"Under the linden-trees, Out on the heath.",neutral
One stanza pleased him exceedingly-,joy
"Through the forest, and in the vale, Sweetly warbles the nightingale.
110:110	N:N	N:H	This song was often in his mouth, and he sung or whistled it on a moonlight night, when he rode on horseback along the deep, hollow way, on his road to Weimar, to visit Molly.
111:111	N:N	N:N	He wished to arrive unexpectedly, and so indeed he did.
112:112	H:N	H:H	He was received with a hearty welcome, and introduced to plenty of grand and pleasant company, where overflowing winecups were passed about.
113:113	N:N	N:N	A pretty room and a good bed were provided for him, and yet his reception was not what he had expected and dreamed it would be.
114:114	N:N	N:S	He could not comprehend his own feelings nor the feelings of others; but it is easily understood how a person can be admitted into a house or a family without becoming one of them.
115:115	N:N	N:N	We converse in company with those we meet, as we converse with our fellow-travellers in a stage-coach, on a journey; we know nothing of them, and perhaps all the while we are incommoding one another, and each is wishing himself or his neighbor away.
116:116	N:N	N:N	Something of this kind Anthony felt when Molly talked to him of old times.
117:117	N:N	N:N	I am a straightforward girl,"" she said, ""and I will tell you myself how it is.",neutral
"There have been great changes since we were children together; everything is different, both inwardly and outwardly.",neutral
"We cannot control our wills, nor the feelings of our hearts, by the force of custom.",neutral
"Anthony, I would not, for the world, make an enemy of you when I am far away.",neutral
"Believe me, I entertain for you the kindest wishes in my heart; but to feel for you what I now know can be felt for another man, can never be.",neutral
You must try and reconcile yourself to this.,neutral
"Farewell, Anthony.""",neutral
"Anthony also said, ""Farewell.""",neutral
Not a tear came into his eye; he felt he was no longer Molly's friend.,neutral
"Hot iron and cold iron alike take the skin from our lips, and we feel the same sensation if we kiss either; and Anthony's kiss was now the kiss of hatred, as it had once been the kiss of love.",anger
"Within four-and-twenty hours Anthony was back again to Eisenach, though the horse that he rode was entirely ruined.",neutral
"What matters it? said he; ""I am ruined also.",neutral
"I will destroy everything that can remind me of her, or of Lady Halle, or Lady Venus, the heathen woman.",neutral
"I will break down the apple-tree, and tear it up by the roots; never more shall it blossom or bear fruit.""",neutral
"The apple-tree was not broken down; for Anthony himself was struck with a fever, which caused him to break down, and confined him to his bed.",neutral
But something occurred to raise him up again.,neutral
What was it?,neutral
"A medicine was offered to him, which he was obliged to take: a bitter remedy, at which the sick body and the oppressed spirit alike shuddered.",neutral
"Anthony's father lost all his property, and, from being known as one of the richest merchants, he became very poor.",neutral
"Dark days, heavy trials, with poverty at the door, came rolling into the house upon them like the waves of the sea.",neutral
"Sorrow and suffering deprived Anthony's father of his strength, so that he had something else to think of besides nursing his love-sorrows and his anger against Molly.",sadness
"He had to take his father's place, to give orders, to act with energy, to help, and, at last, to go out into the world and earn his bread.",neutral
"Anthony went to Bremen, and there he learnt what poverty and hard living really were.",neutral
"These things often harden the character, but sometimes soften the heart, even too much.",neutral
"How different the world, and the people in it, appeared to Anthony now, to what he had thought in his childhood!",neutral
What to him were the minstrel's songs?,neutral
"An echo of the past, sounds long vanished.",neutral
"At times he would think in this way; yet again and again the songs would sound in his soul, and his heart become gentle and pious.",joy
"God's will is the best, he would then say.",neutral
"It was well that I was not allowed to keep my power over Molly's heart, and that she did not remain true to me.
147:147	N:N	N:N	How I should have felt it now, when fortune has deserted me!
148:148	N:N	N:N	She left me before she knew of the change in my circumstances, or had a thought of what was before me.
149:149	N:N	N:N	That is a merciful providence for me.
150:150	H:N	N:N	All has happened for the best.
151:151	D:N	D:S	She could not help it, and yet I have been so bitter, and in such enmity against her.",neutral
"Years passed by: Anthony's father died, and strangers lived in the old house.",neutral
He had seen it once again since then.,neutral
"His rich master sent him journeys on business, and on one occasion his way led him to his native town of Eisenach.",neutral
The old Wartburg castle stood unchanged on the rock where the monk and the nun were hewn out of the stone.,neutral
The great oaks formed an outline to the scene which he so well remembered in his childhood.,neutral
"The Venus mountain stood out gray and bare, overshadowing the valley beneath.",neutral
"He would have been glad to call out ""Lady Halle, Lady Halle, unlock the mountain.",neutral
"I would fain remain here always in my native soil.""",neutral
"That was a sinful thought, and he offered a prayer to drive it away.",neutral
"Then a little bird in the thicket sang out clearly, and old Anthony thought of the minstrel's song.",neutral
How much came back to his remembrance as he looked through the tears once more on his native town!,sadness
"The old house was still standing as in olden times, but the garden had been greatly altered; a pathway led through a portion of the ground, and outside the garden, and beyond the path, stood the old apple-tree, which he had not broken down, although he talked of doing so in his trouble.",neutral
"The sun still threw its rays upon the tree, and the refreshing dew fell upon it as of old; and it was so overloaded with fruit that the branches bent towards the earth with the weight.",neutral
"That flourishes still, said he, as he gazed.",neutral
"One of the branches of the tree had, however, been broken: mischievous hands must have done this in passing, for the tree now stood in a public thoroughfare.",neutral
"The blossoms are often plucked, said Anthony; ""the fruit is stolen and the branches broken without a thankful thought of their profusion and beauty.",neutral
"It might be said of a tree, as it has been said of some men- it was not predicted at his cradle that he should come to this.",neutral
"How brightly began the history of this tree, and what is it now?",neutral
"Forsaken and forgotten, in a garden by a hedge in a field, and close to a public road.",neutral
"There it stands, unsheltered, plundered, and broken.",neutral
"It certainly has not yet withered; but in the course of years the number of blossoms from time to time will grow less, and at last it was cease altogether to bear fruit; and then its history will be over.""",neutral
"Such were Anthony's thoughts as he stood under the tree, and during many a long night as he lay in his lonely chamber in the wooden house in Hauschen Street, Copenhagen, in the foreign land to which the rich merchant of Bremen, his employer, had sent him on condition that he should never marry.",neutral
"Marry! ha, ha! and he laughed bitterly to himself at the thought.",sadness
"Winter one year set in early, and it was freezing hard.",neutral
"Without, a snowstorm made every one remain at home who could do so.",neutral
"Thus it happened that Anthony's neighbors, who lived opposite to him, did not notice that his house remained unopened for two days, and that he had not showed himself during that time, for who would go out in such weather unless he were obliged to do so.",neutral
"They were gray, gloomy days, and in the house whose windows were not glass, twilight and dark nights reigned in turns.",neutral
"During these two days old Anthony had not left his bed, he had not the strength to do so.",neutral
The bitter weather had for some time affected his limbs.,neutral
"There lay the old bachelor, forsaken by all, and unable to help himself.",sadness
"He could scarcely reach the water jug that he had placed by his bed, and the last drop was gone.",neutral
"It was not fever, nor sickness, but old age, that had laid him low.",neutral
"In the little corner, where his bed lay, he was over-shadowed as it were by perpetual night.",neutral
"A little spider, which he could however not see, busily and cheerfully spun its web above him, so that there should be a kind of little banner waving over the old man, when his eyes closed.",joy
The time passed slowly and painfully.,neutral
"He had no tears to shed, and he felt no pain; no thought of Molly came into his mind.",neutral
"He felt as if the world was now nothing to him, as if he were lying beyond it, with no one to think of him.",neutral
"Now and then he felt slight sensations of hunger and thirst; but no one came to him, no one tended him.",neutral
"He thought of all those who had once suffered from starvation, of Saint Elizabeth, who once wandered on the earth, the saint of his home and his childhood, the noble Duchess of Thuringia, that highly esteemed lady who visited the poorest villages, bringing hope and relief to the sick inmates.",neutral
The recollection of her pious deeds was as light to the soul of poor Anthony.,joy
"He thought of her as she went about speaking words of comfort, binding up the wounds of the afflicted and feeding the hungry, although often blamed for it by her stern husband.",neutral
"He remembered a story told of her, that on one occasion, when she was carrying a basket full of wine and provisions, her husband, who had watched her footsteps, stepped forward and asked her angrily what she carried in her basket, whereupon, with fear and trembling, she answered, ""Roses, which I have plucked from the garden.""",fear
"Then he tore away the cloth which covered the basket, and what could equal the surprise of the pious woman, to find that by a miracle, everything in her basket- the wine, the bread- had all been changed into roses.",surprise
In this way the memory of the kind lady dwelt in the calm mind of Anthony.,joy
She was as a living reality in his little dwelling in the Danish land.,neutral
"He uncovered his face that he might look into her gentle eyes, while everything around him changed from its look of poverty and want, to a bright rose tint.",neutral
"The fragrance of roses spread through the room, mingled with the sweet smell of apples.",neutral
He saw the branches of an apple-tree spreading above him.,neutral
It was the tree which he and Molly had planted together.,neutral
"The fragrant leaves of the tree fell upon him and cooled his burning brow; upon his parched lips they seemed like refreshing bread and wine; and as they rested on his breast, a peaceful calm stole over him, and he felt inclined to sleep.",joy
"I shall sleep now, he whispered to himself.",neutral
"Sleep will do me good.
204:204	N:N	H:N	In the morning I shall be upon my feet again, strong and well.
205:205	H:N	H:H	Glorious! wonderful!
206:206	H:N	H:H	That apple-tree, planted in love, now appears before me in heavenly beauty.",neutral
And he slept.,neutral
"The following day, the third day during which his house had been closed, the snow-storm ceased.",neutral
"Then his opposite neighbor stepped over to the house in which old Anthony lived, for he had not yet showed himself.",neutral
"There he lay stretched on his bed, dead, with his old nightcap tightly clasped in his two hands.",neutral
"The nightcap, however, was not placed on his head in his coffin; he had a clean white one on then.",neutral
Where now were the tears he had shed?,neutral
What had become of those wonderful pearls?,neutral
They were in the nightcap still.,neutral
"Such tears as these cannot be washed out, even when the nightcap is forgotten.",neutral
The old thoughts and dreams of a bachelor's nightcap still remain.,neutral
Never wish for such a nightcap.,neutral
"It would make your forehead hot, cause your pulse to beat with agitation, and conjure up dreams which would appear realities.",neutral
"The first who wore old Anthony's cap felt the truth of this, though it was half a century afterwards.",neutral
"That man was the mayor himself, who had already made a comfortable home for his wife and eleven children, by his industry.",neutral
"The moment he put the cap on he dreamed of unfortunate love, of bankruptcy, and of dark days.",neutral
"Hallo! how the nightcap burns! he exclaimed, as he tore it from his bead.",neutral
"Then a pearl rolled out, and then another, and another, and they glittered and sounded as they fell.",neutral
"What can this be?
225:225	N:N	N:+	Is it paralysis, or something dazzling my eyes?",neutral
They were the tears which old Anthony had shed half a century before.,neutral
"To every one who afterwards put this cap on his head, came visions and dreams which agitated him not a little.",neutral
"His own history was changed into that of Anthony till it became quite a story, and many stories might be made by others, so we will leave them to relate their own.",neutral
"We have told the first; and our last word is, don't wish for a ""bachelor's nightcap.""",neutral
"IN the country of Wurtemburg, in Germany, where the acacias grow by the public road, where the apple-trees and the pear-trees in autumn bend to the earth with the weight of the precious fruit, lies the little town of Marbach.",neutral
"As is often the case with many of these towns, it is charmingly situated on the banks of the river Neckar, which rushes rapidly by, passing villages, old knights' castles, and green vineyards, till its waters mingle with those of the stately Rhine.",neutral
"It was late in the autumn; the vine-leaves still hung upon the branches of the vines, but they were already tinted with red and gold; heavy showers fell on the surrounding country, and the cold autumn wind blew sharp and strong.",neutral
It was not at all pleasant weather for the poor.,neutral
"The days grew shorter and more gloomy, and, dark as it was out of doors in the open air, it was still darker within the small, old-fashioned houses of the village.",neutral
"The gable end of one of these houses faced the street, and with its small, narrow windows, presented a very mean appearance.",neutral
"The family who dwelt in it were also very poor and humble, but they treasured the fear of God in their innermost hearts.",neutral
And now He was about to send them a child.,neutral
"It was the hour of the mother's sorrow, when there pealed forth from the church tower the sound of festive bells.",sadness
"In that solemn hour the sweet and joyous chiming filled the hearts of those in the humble dwelling with thankfulness and trust; and when, amidst these joyous sounds, a little son was born to them, the words of prayer and praise arose from their overflowing hearts, and their happiness seemed to ring out over town and country in the liquid tones of the church bells' chime.",joy
"The little one, with its bright eyes and golden hair, had been welcomed joyously on that dark November day.",joy
"Its parents kissed it lovingly, and the father wrote these words in the Bible, ""On the tenth of November, 1759, God sent us a son.""",joy
"And a short time after, when the child had been baptized, the names he had received were added, ""John Christopher Frederick.""",neutral
And what became of the little lad?- the poor boy of the humble town of Marbach?,neutral
"Ah, indeed, there was no one who thought or supposed, not even the old church bell which had been the first to sound and chime for him, that he would be the first to sing the beautiful song of ""The Bell.""",neutral
"The boy grew apace, and the world advanced with him.",neutral
"While he was yet a child, his parents removed from Marbach, and went to reside in another town; but their dearest friends remained behind at Marbach, and therefore sometimes the mother and her son would start on a fine day to pay a visit to the little town.",neutral
"The boy was at this time about six years old, and already knew a great many stories out of the Bible, and several religious psalms.",neutral
"While seated in the evening on his little cane-chair, he had often heard his father read from Gellert's fables, and sometimes from Klopstock's grand poem, ""The Messiah.""",neutral
"He and his sister, two years older than himself, had often wept scalding tears over the story of Him who suffered death on the cross for us all.",sadness
"On his first visit to Marbach, the town appeared to have changed but very little, and it was not far enough away to be forgotten.",neutral
"The house, with its pointed gable, narrow windows, overhanging walls and stories, projecting one beyond another, looked just the same as in former times.",neutral
"But in the churchyard there were several new graves; and there also, in the grass, close by the wall, stood the old church bell!",neutral
"It had been taken down from its high position, in consequence of a crack in the metal which prevented it from ever chiming again, and a new bell now occupied its place.",neutral
"The mother and son were walking in the churchyard when they discovered the old bell, and they stood still to look at it.",neutral
Then the mother reminded her little boy of what a useful bell this had been for many hundred years.,neutral
"It had chimed for weddings and for christenings; it had tolled for funerals, and to give the alarm in case of fire.",neutral
With every event in the life of man the bell had made its voice heard.,neutral
"His mother also told him how the chiming of that old bell had once filled her heart with joy and confidence, and that in the midst of the sweet tones her child had been given to her.",joy
"And the boy gazed on the large, old bell with the deepest interest.",neutral
"He bowed his head over it and kissed it, old, thrown away, and cracked as it was, and standing there amidst the grass and nettles.",neutral
"The boy never forgot what his mother told him, and the tones of the old bell reverberated in his heart till he reached manhood.",neutral
"In such sweet remembrance was the old bell cherished by the boy, who grew up in poverty to be tall and slender, with a freckled complexion and hair almost red; but his eyes were clear and blue as the deep sea, and what was his career to be?",neutral
"His career was to be good, and his future life enviable.",neutral
"We find him taking high honors at the military school in the division commanded by the member of a family high in position, and this was an honor, that is to say, good luck.",neutral
"He wore gaiters, stiff collars, and powdered hair, and by this he was recognized; and, indeed, he might be known by the word of command- ""March! halt! front!""",neutral
"The old church bell had long been quite forgotten, and no one imagined it would ever again be sent to the melting furnace to make it as it was before.",neutral
No one could possibly have foretold this.,neutral
Equally impossible would it have been to believe that the tones of the old bell still echoed in the heart of the boy from Marbach; or that one day they would ring out loud enough and strong enough to be heard all over the world.,neutral
"They had already been heard in the narrow space behind the school-wall, even above the deafening sounds of ""March! halt! front!""",neutral
"They had chimed so loudly in the heart of the youngster, that he had sung them to his companions, and their tones resounded to the very borders of the country.",neutral
"He was not a free scholar in the military school, neither was he provided with clothes or food.",neutral
"But he had his number, and his own peg; for everything here was ordered like clockwork, which we all know is of the greatest utility- people get on so much better together when their position and duties are understood.",neutral
It is by pressure that a jewel is stamped.,neutral
"The pressure of regularity and discipline here stamped the jewel, which in the future the world so well knew.",neutral
In the chief town of the province a great festival was being celebrated.,neutral
"The light streamed forth from thousands of lamps, and the rockets shot upwards towards the sky, filling the air with showers of colored fiery sparks.",neutral
"A record of this bright display will live in the memory of man, for through it the pupil in the military school was in tears and sorrow.",sadness
"He had dared to attempt to reach foreign territories unnoticed, and must therefore give up fatherland, mother, his dearest friends, all, or sink down into the stream of common life.",neutral
"The old church bell had still some comfort; it stood in the shelter of the church wall in Marbach, once so elevated, now quite forgotten.",neutral
"The wind roared around it, and could have readily related the story of its origin and of its sweet chimes, and the wind could also tell of him to whom he had brought fresh air when, in the woods of a neighboring country, he had sunk down exhausted with fatigue, with no other worldly possessions than hope for the future, and a written leaf from ""Fiesco.""",neutral
"The wind could have told that his only protector was an artist, who, by reading each leaf to him, made it plain; and that they amused themselves by playing at nine-pins together.",neutral
"The wind could also describe the pale fugitive, who, for weeks and months, lay in a wretched little road-side inn, where the landlord got drunk and raved, and where the merry-makers had it all their own way.",neutral
"And he, the pale fugitive, sang of the ideal.",neutral
"For many heavy days and dark nights the heart must suffer to enable it to endure trial and temptation; yet, amidst it all, would the minstrel sing.",neutral
"Dark days and cold nights also passed over the old bell, and it noticed them not; but the bell in the man's heart felt it to be a gloomy time.",sadness
"What would become of this young man, and what would become of the old bell?",neutral
"The old bell was, after a time, carried away to a greater distance than any one, even the warder in the bell tower, ever imagined; and the bell in the breast of the young man was heard in countries where his feet had never wandered.",neutral
The tones went forth over the wide ocean to every part of the round world.,neutral
We will now follow the career of the old bell.,neutral
"It was, as we have said, carried far away from Marbach and sold as old copper; then sent to Bavaria to be melted down in a furnace.",neutral
And then what happened?,neutral
"In the royal city of Bavaria, many years after the bell had been removed from the tower and melted down, some metal was required for a monument in honor of one of the most celebrated characters which a German people or a German land could produce.",neutral
And now we see how wonderfully things are ordered.,neutral
Strange things sometimes happen in this world.,neutral
"In Denmark, in one of those green islands where the foliage of the beech-woods rustles in the wind, and where many Huns' graves may be seen, was another poor boy born.",neutral
"He wore wooden shoes, and when his father worked in a ship-yard, the boy, wrapped up in an old worn-out shawl, carried his dinner to him every day.",neutral
"This poor child was now the pride of his country; for the sculptured marble, the work of his hands, had astonished the world.* To him was offered the honor of forming from the clay, a model of the figure of him whose name, ""John Christopher Frederick,"" had been written by his father in the Bible.",neutral
"The bust was cast in bronze, and part of the metal used for this purpose was the old church bell, whose tones had died away from the memory of those at home and elsewhere.",neutral
"The metal, glowing with heat, flowed into the mould, and formed the head and bust of the statue which was unveiled in the square in front of the old castle.",neutral
"The statue represented in living, breathing reality, the form of him who was born in poverty, the boy from Marbach, the pupil of the military school, the fugitive who struggled against poverty and oppression, from the outer world; Germany's great and immortal poet, who sung of Switzerland's deliverer, William Tell, and of the heaven-inspired Maid of Orleans.",neutral
* The Danish sculptor Thorwaldsen.,neutral
"It was a beautiful sunny day; flags were waving from tower and roof in royal Stuttgart, and the church bells were ringing a joyous peal.",neutral
"One bell was silent; but it was illuminated by the bright sunshine which streamed from the head and bust of the renowned figure, of which it formed a part.",neutral
"On this day, just one hundred years had passed since the day on which the chiming of the old church bell at Marbach had filled the mother's heart with trust and joy- the day on which her child was born in poverty, and in a humble home; the same who, in after-years, became rich, became the noble woman-hearted poet, a blessing to the world- the glorious, the sublime, the immortal bard, John Christoper Frederick Schiller!",neutral
"IN a house, with a large courtyard, in a provincial town, at that time of the year in which people say the evenings are growing longer, a family circle were gathered together at their old home.",neutral
"A lamp burned on the table, although the weather was mild and warm, and the long curtains hung down before the open windows, and without the moon shone brightly in the dark-blue sky.",neutral
"But they were not talking of the moon, but of a large, old stone that lay below in the courtyard not very far from the kitchen door.",neutral
"The maids often laid the clean copper saucepans and kitchen vessels on this stone, that they might dry in the sun, and the children were fond of playing on it.",neutral
"It was, in fact, an old grave-stone.",neutral
"Yes, said the master of the house, ""I believe the stone came from the graveyard of the old church of the convent which was pulled down, and the pulpit, the monuments, and the grave-stones sold.",neutral
"My father bought the latter; most of them were cut in two and used for paving-stones, but that one stone was preserved whole, and laid in the courtyard.""",neutral
"Any one can see that it is a grave-stone, said the eldest of the children; ""the representation of an hour-glass and part of the figure of an angel can still be traced, but the inscription beneath is quite worn out, excepting the name 'Preben,' and a large 'S' close by it, and a little farther down the name of 'Martha' can be easily read.",neutral
"But nothing more, and even that cannot be seen unless it has been raining, or when we have washed the stone.""",neutral
"Dear me! how singular.
10:10	Su+:N	+:+	Why that must be the grave-stone of Preben Schwane and his wife.",neutral
The old man who said this looked old enough to be the grandfather of all present in the room.,neutral
"Yes, he continued, ""these people were among the last who were buried in the churchyard of the old convent.",neutral
"They were a very worthy old couple, I can remember them well in the days of my boyhood.",neutral
"Every one knew them, and they were esteemed by all.",neutral
"They were the oldest residents in the town, and people said they possessed a ton of gold, yet they were always very plainly dressed, in the coarsest stuff, but with linen of the purest whiteness.",neutral
"Preben and Martha were a fine old couple, and when they both sat on the bench, at the top of the steep stone steps, in front of their house, with the branches of the linden-tree waving above them, and nodded in a gentle, friendly way to passers by, it really made one feel quite happy.",joy
"They were very good to the poor; they fed them and clothed them, and in their benevolence there was judgment as well as true Christianity.",neutral
The old woman died first; that day is still quite vividly before my eyes.,neutral
"I was a little boy, and had accompanied my father to the old man's house.",neutral
Martha had fallen into the sleep of death just as we arrived there.,neutral
"The corpse lay in a bedroom, near to the one in which we sat, and the old man was in great distress and weeping like a child.",sadness
"He spoke to my father, and to a few neighbors who were there, of how lonely he should feel now she was gone, and how good and true she, his dead wife, had been during the number of years that they had passed through life together, and how they had become acquainted, and learnt to love each other.",sadness
"I was, as I have said, a boy, and only stood by and listened to what the others said; but it filled me with a strange emotion to listen to the old man, and to watch how the color rose in his cheeks as he spoke of the days of their courtship, of how beautiful she was, and how many little tricks he had been guilty of, that he might meet her.",sadness
"And then he talked of his wedding-day; and his eyes brightened, and he seemed to be carried back, by his words, to that joyful time.",joy
"And yet there she was, lying in the next room, dead- an old woman, and he was an old man, speaking of the days of hope, long passed away.",neutral
"Ah, well, so it is; then I was but a child, and now I am old, as old as Preben Schwane then was.",neutral
"Time passes away, and all things changed.",neutral
"I can remember quite well the day on which she was buried, and how Old Preben walked close behind the coffin.",neutral
