text,solution
@lilmo4ever I'm So Mad I Wont Be There!!!!!!!!! UGHHH!!!,6
"is hungry, but can't leave for lunch",6
"Man, my sinuses r really buggin me this morning",6
"Had an interesting evening amongst homeless people in Venice Beach last night, wishing I had my camera with me........ and model releases",6
kinda has a headache...,4
pool is still closed  and it is cloudy. what should i cook tonight?,6
My trip to Igbaras will be postponed to next week,6
Is concerned about @pixiefish,6
@Mezzie1221 you are a slow answerer!,6
@nikkijean wish i coulda been there,6
@cre8tn You and your Yuotube links.  DENIED at work.,6
Have @ Irma Vep rehearsals. No...not really.,6
Why doesn't McDonald's make PINEAPPLE pies?,6
Ouch!!... Stomachace.... I ate a lot...,6
This is California it has to be sunny... But its not ::::: makes me kinda sad,6
"Gah. I think I like Wes Carr... Thats wrong. Nothing good has come out of Australian Idol, but his 'You' song is catchy as fuck",0
@bruceswalker   Hi Bruce  I am trying to eat healthy!  It's kinda scary when I read &quot;Eat this Not that&quot;  maggots and rat hair in our food,6
@heffasaurus  anything I can do to help?,6
i can't sleep.  amp.,0
I'm still waiting for the Oprah touch,0
http://twitpic.com/66ymw I'm gonna miss these guys so much  Thanks for making the 5 years at senior school amazing!,6
"@Rush23 how about we start with a true Franchise online mode. Dynasty was huge, Madden online league not so much",0
#itsucks when everyone but the one i want to text me is texting me!,0
"@Lidybeth inoo thats why i sed ino how u feel coz im in love with kyle, i feel like such a saddo but its true ha i wanna see him tuesday",0
"@MetromixOrlando ok cause the one  S orange is still open. Whew, you just scared me. Sorry the one by you closed",6
Youtube is made of fail right now. Or maybe it's just me that it hates.,6
oasis or ribena? toughest decision everrr,3
A year from now is graduation....i am pretty sure i'm not ready for it!?!?!?,1
Just got back from the concert! Some mistakes... I kinda failed my Macedonian test  But my relatives from Serbia are here! WooHoo!!!,6
at school again  its boring and these people are playing country and it sucks !!!!XD,6
"Whew, the first night and day of summer were.....very sad  But, I have Jess's grad party to go to tonight!!!",6
Just watched the &quot;Final Break&quot; final prison break episode. It was great. Farewell Prison Break. You will be dearly missed.,6
"So, no yarn arriving until Monday and I don't even know what's in this shipment.  I have nothing to dye.    Now what?",6
I'm gettin ready for my trip back to MA...  I don't wanna leave!,0
@Shooz1 ok ok mam ... i was jus angry,6
@zHundred No. Not professional at all.,6
@emclev yeah I can imagine!  Not nice   How much longer is your shift?,5
So Bored. Firday Evening And Nothing To Do,0
time to be nerd,6
@soniei argh. I don't like ebay. I got outbid at the last second,6
@ginjagin I think you're pretty! I'm sorry they made you feel bad,4
@SiCoUK he won't reply,0
just woke up to a flat tire,6
"*YAAAWN* Stayed up too late last night, still gotta work &amp; get up super early tomorrow",6
On the phone with the bank.,6
@bethanyshondark Ouch. Better get used to it. I think 22 to 25 are prime marriage years.,6
last day at Adobe  buuuut I just registered for online tech writing course!,6
Not a bad back 43. Piss poor front tho. 90 still unbroken,6
"@mikeneumann  You just want to go?? I know the feeling...  I'm ready to head back to the mountains, I won't go back till July",2
"When i say &quot;we close at 6&quot;, it does not mean &quot;come in at 6&quot;. Ffs people. Also RIP Polly",6
@BarryAlistair I must of brought the bad weather with me to the states,6
@sarahbellum Your not alone,6
@taragracee,6
Goddamnit! If we live in an age of constant communication why can't anyone return a text,6
"Awww NOOO, not my Venus        Will redemption come in doubles?",6
"my mouth is sore  I have to wear these stupid retainers so my teeth don't go crooked!...in other news, I got a new swimsuit for laps!",0
Burnt Agenn  Nice Day Tho  xxx,6
I just vacuumed my entire house three times. Screw all vacuums!!,6
"@heresMonique hey u, no not yet  soon maybe tomorrow!",4
@caltort i have tried the Teriyaki - no cookie tho!  we got (non winning) Pop-tarts with it.  All was great!,0
@amychiu fuck was that the blink/weezer one? I totally forgot.,6
@nebgen I am lost. Please help me find a good home.,0
The ball on my BB is not working.  I can read any text messages....holla but don't text me,6
@sonicsalamander Sorry 'bout the migraine.  Did I mention I really liked your Cissbury (sp?) pic last week?,6
"ï¿½anisalovesu me too. I am so so upset,especially because i fear i won't get a Jared hug tomorrow",6
"Of course, the Evil Day Job wants me to stay longer.  I need to win the lottery.",6
Ok why am I still in the airport and my flightwas @ 1:47pm I haven't even boarded  http://myloc.me/1ZPI,6
Uploading a 1Mo video with microb and on 3G Network in the train is really slow,6
@Hellolizzay I work tomorrow,6
@msdivineknight wish i could  want to stay and play with u guys and enjoy a block party for once,6
"@yelyahwilliams alright. i REALLY wish you guys could've done a show in tennessee  because now, i can't go to one of your shows :'(",6
I need food. It took an hour to get to work this morning. Leaving me no time to get my morning coffee and bagel,6
@jovenatheart you never follow me I sad  LOL,6
@thehoodnerd    Ive been dying for those!! They just so expensive in little sizes.,6
"Jonas and Demi, I miss you  / NIIICK, in my soul, ASASGDYGYASDGY ?",0
Shoot. Only 12 miles,2
@tealshocked thats because im getting a new phone since my other phone dont work at all,6
work all day,0
First time in my live that i got a little pop up on the taskbar saying that one of my files was corrupt and I needed to run chkdisk,6
@siiyu she could have been a lost dog  poor girl,6
@MrSucre lmao i sure did!!! no luck though,5
@sri_rng dont know IMEI number  is it tracked even in india?,6
"I'd respond, if I were going",6
@induce1 Panchito's burfday party tonight... wish you were here kiddo!,5
Its already been a crazy morning and its ONLY 1030,6
Damn. I got a math test today.,2
y must i hve graduation practice...all im gonna is walk,6
MOtherfuck QW,6
"@skie I'd have responded, if I were going",4
The girl across the hall says her cat got out when the landlord was showing her apt.  so heartbreaking,6
watching Gilmore Girls reruns!! Don't know what else to do for the day,3
"Feeling bad for my little sister. Put a lot of money into her Saab, took full coverage off it last week, and totalled it yesterday",6
is at the beach watching Xmen Origins and drinking orange juice with no pulp,6
"@azroth Unfortunately, I didn't do it on purpose - itunes shuffle did it. It followed up with Dreadzone, so no life-ruin music-trauma.",6
trying to spending time away from the reality....broke my heart again,6
Oh no! Poor bears  i just had a nightmare i wrestled a huge snake and won,6
"@mnemosynekurai haha yea, i just feel like its being taken the wrong direction, used to be a cool place, now its a mess",5
Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035,6
Feeling very sad again today,1
@Sopphue i foot think it will let you since it.s international  but we have twitter haha,6
sometimes i got tired dealing with my own dilemmas..,6
"@wendyandlisa unfortunately, I will miss Girl Bros. Radio tonight. Will be in the midst of an all night writing session",6
At the DMV,6
@orbitaldiamonds That drives me nuts.,6
I hate it when I forget to actually turn on the dryer,1
Work is ded  out tonite tho eeeeeee,2
Shit. My friend's in such a state and I don't know how to help him. Nothing I say seems to be helping and I wish I knew what to say,6
"i want my ben and jerrys now lol, TWEET PEOPLE im bored",6
"@sierraphares oh! Yeah,your mom told be about that.  I thought you meant his twitter ID &amp; I was very confused. That sucks. Sick.",6
@jury323 ommg gurll why aren't u going how sad,1
@lram2 What!?!?! I can't believe I had to find out this way...don't you ppl contact family first??!!? I'm so sad!  Who was it?!?1,6
not feelin 2day,6
@thewhitemage It does it sometimes - it should come back ;) And the car thing sucks - I feel all anxious and yucky now,1
@jroberson4 Good luck at the services tomorrow!! I wish I could see you guys on your vacation!,5
Is anyone there?  Please say hello - I'm feeling lonely,0
"Going to an engagement party tommorrow night - it should be mine, but its NOT!  Stepping off the soapbox.",6
@SeviDesigns It'll be delivered next Friday.  That is a looonnnng way away with 5 people! Guess I'll do laundry next week at mil's.,0
Is sitting in science freezing  four days (:,6
Watching hollyoaks - hoping Justin isn't the one to die.,6
"@audreyallure - I'm really thinking about staying till tomorrow .. I have to be back in Philly 2nite, but I wanna stay so bad.",3
maths seriously hate me.,3
@statisticsio No! Why?,6
@katiejonesy it does but that game doesn't.,0
Aw. Toy Story 3 is coming out NEXT year.,6
feeling rather peckish...no dinner for at least 2 hours  wah,6
i cut my hand open!!!,6
@shelleymcarthur I was only @ Cambie just slightly before the event then had to leave  Waiting for feedback though; I'll keep u posted!,6
@b33f4l0 @KevinDoyle Ha!  I dunno about standing anything up.  Very very rough today.  It hurts to talk.,0
South of the Border! And officially out of South Carolina until January,6
"I'm just to far from where you are, I wanna go home...",6
"If I were an heiress, I would be shopping all day  Kinda bad, I know",6
Molly keeps punching me cuz she sees yellow cars. I'm gonna be covered in bruises. I don't like this game,6
has a headache from the the heat.,6
On my way to lake geneva and I miss my laura,6
"going out tonight, FINALLY. i wanty lie in the park but... cinema bound it looks",6
time for work,6
@MorganMartinez My dream was about hanging out with all my friends. It was good until I woke up and they weren't there.,3
Is going to have one upset daughter  in a bit..mr. Rat took a sudden turn for the worse and didn't make it,6
Does not feel good at all today,2
"@crystaaale dude, that's eff'ed up. LOL @ chris browning you. We live so far apart and Im afraid to fly",6
"@CCNKAddict I know... it just falls right at 1pm my time, like right in the middle of the day",6
I need more twitter friends. I'm checking this far too often and find nothing new,6
@wimnms well i miss her i think she would really like it  re:trina,2
@ChrisEfs i tryed that the other day but they werent giving up what they were using!,6
"@awaisnaseer I mailed @badar76 for some help, you got reply right now from him, I didn't get, which should probly mean I won't get it",6
"Off to the shelters around me to look for her.  I hope she is okay, so afraid that she is going to get hit by a car. Can't stop crying",2
Nothing like waking up slow in the morning. Docs appt today.,6
Where can I get nice food for Mam down the Bay that a) is likely to have room for 3 tonight and b) isn't the mingin' burger kitchen,3
my teeshirt is faaar too small for me but i like it too much to stop wearing it,2
@Irish_Jean awessomee! cut my hurrr i give massage? orr alkie? or foodtour? yeaaah! &amp;i'll pray for ur cousin,6
"went and got a pedicure and a manicure 2daii!!!! and den sunbathed all daii!!!! BEST DAY EVA!!!!! oh yeh,....did a teeny bit of study",6
It went really well! But the vid didnt work.  im sad,6
"@jerwjr Yes.  Me too. I can't understand why they have to do that. I mean, I know it's all about Hollywood, but this thing is called love.",6
missed my friggin hair appt!!!,6
"@Quinztar Oh no, but that means that you won't be able to get pwned by my shottie this weekend",6
"Goood Dayy  Beeen shopping, didn't get what I wanted though  But my best friend has comeeee homeeee!! XD Ily Shannii x",0
@orbitaldiamonds I want all the soldiers to come home so we don't have to hear about anymore being killed.,6
"@shaveblog Problem is, Flash isnt GPU accelerated.  The Atom 330 can't play Youtube HD or Hulu HD fullscreen   Big deal with Plex...",6
"hillsong tom. night, and dad's birthday! i wish i could see him on his bday though.",6
@LadyLogan awwwwww i wish her to be safe while shes gone n hugs to u must of been hard to say goodbye,6
31 degree centigrade is much hotter than 30 degree centigrade,6
@atlanta_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today  He was black and  ...,6
Cant wait to leave work,6
Just got back from the doctor... I don't need surgery yayyy!!!!!! But my knees are still fucked  not gonna get better,6
@meiko911   didn't have time this morning to go all the way across town to take a pic (SO SAD),6
"@OSCalendar @MetromixOrlando Either way, that's unfortunate to hear  Thanks you both for the head's up.",0
I don't do very good at funerals. Crying is way 2 contagious for me,6
@nick_carter The video is set to private,6
.@orbitaldiamonds I want all the soldiers to come home so we don't have to hear about anymore being killed.,6
am little bit upset   ppl is jerk-,0
Pretty sure I'm sat on the wrong train going the wrong way... Bah!,6
@marisatangorra it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc,3
. @wickedblueglow he's in bed sick. Heavy fever. Went to dr's. Part of the reason i'm watching Aladdin 2 now and still haven't been fed,6
"I don't get it, I was feeling fine yesterday. and now im a ball of sickness ! i hate the flu,",1
@edwardsheroin *taps shoulder* forgotten,6
is stuck inside when its so nice outside,6
@tojoha1 sucks that i had to delete it,3
FML i just spilled my entire can of diet coke IN MY LAP. yay,6
"honestly, why did the folks at Microsoft do MS Word 2007 to me?  I can't believe I just spent 10 minutes finding auto correct options",0
just done planting the garden...hope sun will shine soon!,0
"Is feeling sick, probably a summer flu",1
@pursebuzz http://twitpic.com/66z7a - I don't know why I always click on your doughnut pictures... lol I always end up wanting one,6
Ughh. That Miley creature song has infested itself in my brain!,6
where did the rain go??,6
Wanting to leave work early today but stuff keeps accumulating.  this Friday is so a Monday in disguise. lol,5
"@justinderekrich Good morning nyc! If I weren't broke, I would have landed there yesterday afternoon.",4
"@heartintherain yeah but they had to come barcelona, because not all the fans can be in that concert  COME BARCELONA! JESSI TE QUIERO",2
I hate taking lily to the doc to get shots. It makes me super sad,3
Oh dear. Sunburned back,6
@iamdiddy yeah I need a hug...cuz I am sick..,2
So apparently my dad thinks its ok to stalk my twitter. this has been the worst week ever. i hate my life.,6
Dance Flick actually NOT that good!,6
Still in meeting... I want some coffee right now cuz I didn't sleep well,6
is frustrated by twitter...my picture will not load.,6
@Mike_WSt the wheater here in Austria should be bad for the whole weekend. Sorry!,6
I miss my cousin so much,6
@lomeli09 i couldnt respond cuz i maxed out,6
@gealbhan_beag     I hate cat pee.,0
@nick_carter Your video is set to private..,6
@MarleeMatlin How did your book signing go?  If I lived there I would've came!,0
@reverieBR That sucks. I hope you find a new job soon,6
@nick_carter The video is private.,6
"I'm so confused about the weather, is it really gonna be sunny? or is it really gonna rain?",6
"Chinese Lunch Buffet: $4.50 - Add a soda $1.25 - Noticing the Health Inspection score of 81 as I walk out with my bag, Priceless .....",6
"WOW, got killed on first wave of Horde on Gears. FAIL",3
Creased my nikes!!  ohh well... http://twitpic.com/66zfd,6
I am working like allways. i hope i have a good day havent talked to my Mr.Goofy in over 24hours so that cant possiabally be good,0
"just got back from NOM NOM's at our favourite restaurant here in Haarlem. I'm sad, I will miss eating there, the food is INCREDIBLE",6
almost done with my first day at the spa...I missed this place! Then headed to Fort Collins to close down casa de kent,0
"BTW, for the record, can I just say I have waaay too many clothes.  While packing, found a green boa &amp; a 22&quot; velvet and black corset.",0
arrghh stupid eczema      i have to go soon. sort it OUT! :/,6
@azina too late...now it just hurts.,6
I worked at a car plant once..nobody believes me though. I repect all the hard workin folks in the world.,3
I hate my life,6
hates these khaki pants! project to do todayy,6
@emcerlain I know it's against the law... I am a rebel in small things.,6
Dear Allergies.. i hate you.. please go away...love always... your victim..,6
"@Flamenkers I send messages to greg all the time, no answer  its ok I still love o &amp; a, goog luck with your move to Erie.",6
i have runny nose... i can't breathe.. terrible feeling...,6
4 more days until my birthday!!! I don't want to get older,6
Is working allll weeekend,6
"iPhone today! I want to see The Morning Of in Virginia Beach, but I don't think I can get there",6
In A and E arts Stephani's horse fell on wet ground and she landed on her head,6
"@rakka oh no, you're gonna have to break up w/your ups guy when you move",6
"@technclrninjoe i think thats what he is going for but he didnt have time to scan, do photo shop and stuff before work",6
@payforglory i am sorry i don't like girls ~that way,6
@AmongstStars awee!,6
"Its sooooooooo not funny when I have to move from computer to computer to render and draw. Come on, Revit! AutoCAD was never this bad.",6
i JUST fucking cleaned the whole kitchen....and the asshole comes home &amp; is going to make a mess of it...my mom didn't even get to see it,6
tired but have a lot to do.  Looking forward to tabletop gaming tomorrow as a break from my constant programming,5
currently playing... part of the list,6
Beautiful day on Ocracoke just hope the thunderstorms stay away this afternoon...it's not looking good,0
My peeps is coming from chi*twn today for the weekend to hang w me and i dont have any time  always workin!,1
"Follow Friday is such a burden for me, because I want to add everyone, and I always forget people.",6
John making me wear a mask and gloves at work cause I'm sick. Says he doesn't want to catch swine flu.  http://yfrog.com/02mxjj,2
@Auggie5000 lmao boss ross don't come on out here  I love that man he was the truth,2
"Wired mag needs to seriously chill out. I just renewed barely 3 months ago, yet they've already sent me 5 renewal letters for next year!",6
Cruising &quot;Serious Eats NY&quot; does not bode well for a future in GA. Missing NYC gastronomical tour..  http://newyork.seriouseats.com/,6
"Went to the hairdresser today, she cutted my hair off  I loved my long hair! Dad said he couldn't even see I got a haircut! LAAAME",6
@kt__d  make it go awayyyyy,0
"I waited, listening to wind blowing through the tumbleweed? Are none of you old enough to know what to do when someone says &quot;Crackerack&quot;?",1
hut myself in the face with a hammer earlier by accident  obviously it hurts.,6
Bored and lonely at work,6
The stratus is going bye bye today  i loved that car in high school #fb,6
Erm ovaj &quot;video twitter&quot; iz Tweetia ne radi. Niï¿½ta od microcastinga,6
ran over a worm skating...  poor wormie. but glad to be back.,3
No gas PLUS no money = Desperation!!!   and that's the word of the day!  http://twitpic.com/66zls,3
"@dannyid the balance is ~$8,000. unfortunately i havent been able to find a card that has a limit high enough to transfer the whole thing",6
He's getting ear tubes in about an hour so no food,6
finally some effing internet! i effin need to update the wifi in SG malls. Idk how  i miss dada and craigie......,6
@nick_carter ah nick youï¿½ve set the vid to private  do you not want everyone 2 see it or has it been a mistake?,6
@eep2001 Might have to cancel our Disney trip this year.  Not too thrilled about it.,6
@barbsrad sorry to hear that,6
Thanking god for after elton for allowing me to see the new TW trailer since work blocked youtube and lj,6
@pallet2005 apologies don't fix hurt feelings kev.  anyway i'll get it from u next time I c u.,1
"was mostly sick when she went to bed, but woke up feeling mostly dead",0
LA unified summer schools drastically cut due to CA budget  cuts. Very sad,6
"@LauraKatzenberg Yo, what happened to my invite?",6
@eoghancasey oh no!!    i wish i could lay out in the sun!!  i have no garden...LOL,6
I'm bored at work,6
i really want some starbucks right now  needing to find something to do tonight..,6
@Orion_Girl OOC sorry we keep missing each other...,6
"@SPACASSO Hey, Maria! I'm so sorry!  I think I accidentally disconnected you.     Thank you SO much for trying. Headed to your site soon.",6
@bondsbustyblond We've just 16ï¿½C today&amp;cold wind..  Want it 2b like 25ï¿½ to 30ï¿½! I love hot weather! But I reaped the 1st strawberry yday!,6
I don't want Warren to die. He's an awesome character!  I hate Clare she should fucking die once and for all.,6
Now i cant find him  Gonna be a sleepless night tonight,6
"@SU2C What about having one in TAMPA? I've been all excited to do the hunt, but I'm too far from any of those cities",3
@ItsMeGregory you're so far,0
"Good am all..: hanging out with ma dad 2day, looking for a job still..",6
I wanna roc wit'chu . Imy buu,6
@xxdePinkLadyxx I KNOW!!!!!!!!!!!!!!!! JOIN THE FREEKIN CLUB!!!!,6
"@GabrieleDurning  sadly we were too late for TraceyCakes, but we got them elsewhere- not the same but still yummy. Tea w wee on wknd!",6
"So from this moment foward, imma have to spend my money wisely. No dress and shoe shopping every week. No more pigging out @ my fav rest.",6
"@darklord1  Ohh what fun! A night at Slimes, I miss that place!",2
"hates the everything about  seafood.. just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh...",6
gosh it's anoher cloudy day  wish they would go away.. or rain..,0
@nick_carter Vid is marked private..,6
Dangit...cuz of this weather the house painting is going to be dragged out till next week.,5
@KING617 I REEEALLY wish I could be there  haven't been n a while.what's goin on down there lately?,6
"hates everything about seafood..esp smell! just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh...",2
Very bad things.......I need to stop thinking!,1
@dj_crisis deathmatch? I don't have that game. Plus.... I'm not really good at any games  lol,6
Stressed out fro work and having a drink,0
@deejaychips i havent laid my verse yet...,6
@paintgranny my little felted thing looks like an incestuous by- product of two of your lovelies,6
the live version is so much better  ? http://blip.fm/~79my3,0
"@duncangela I tried sooooo hard to work from home today, but failed  Not my fault though.",6
@Madrox My condolences.,6
@corcorjdore I hope you meant ten hour shiFt ya nasty. Poor guy either way   http://myloc.me/1ZSJ,6
"@stacywillert yeah that was me yesterday after i found out the house i want is sold, my bank effed me over and then the car accident",6
"@yoha_ahoy yeah I really want one too!  Probably in the winter I may be able to get one, but until then.",4
Probably because it wasnt a command...bet you dont understand pay out on fantasy football either  ..droids   Look out for @eCouchCoach,6
"@Galia ouch!! Applied Ec over the summer? And no graduation, then?  *hug*",6
@marianalizbeth yayy!!! Im gonna see you today! I miss you!,0
@ClipperPrincess No I haven't made my page yet.  Had to work,0
"Have ordered the cuuutest invitations for my new nieceï¿½s Christening, and they just arrived back in SA.  Sorry that I wont make it myself",6
@tanyaahedo - I know! It was drizzling all the way to work!  Hope it warms up this weekend....,6
Tryin to get motivated to go downtown to meet with my girl friends... Kinda dont want to but I always cancel,6
@danni_30439 I really wish I could go!,0
@danger_skies miss you too :'( it is!i never want to come home.....seriously,6
"exams are in 2 days, and i'm not prepared  so dead",6
Just got to the hospital. Jimmys really bad....please please send your good thoughts. I'm really worried.,0
@serda23 Depends on what they want for it....I've become poor again,6
@misamille Where are u  miss you I hope you are doing well *sending big hugs*,6
"OK, home made pizza tonight, but horrors, I've run out of anchovies",6
night nurse!! :S,6
@alltimebritt lol dammit  well then next time then,6
Yeah it's Friday but I have to work at 5am tomorrow  oh well going shopping afterwork,3
"@nick_carter Gotta make the video public, dear. LOL ...can't see it.",0
ScREW MY PHONE. ITS BROKEN. DONT BOTHER TEXTING.,3
@nick_carter THE LINK DOESNT WOR,6
@_HarryKim OOC:  It's okay.  Maybe our schedules will work out soon.,4
Gotta go to the doctor this morning  i feel so sick right now. i can barely talk but i'm still yelling across the house lol,0
No kickboxing classes today  pretty bummed. Still going to work out hard. http://myloc.me/1ZT0,0
"I want to shoot Viva Hate... this is only the second time since I got my new camera I've had a chance, and the other was pitch black",6
@Pretty23rd I wasn't feeling it,6
"@gfalcone601 giii help me  i really wana find a gorgeous dress for prom, not long, mid length or short, anywhere in the uk. please help",6
@anz_rocks19  i have to break the twitterparty... im off home soon,6
UGH I missed the POTUS @ MY Five Guys!!!! 2 blocks from my house and 3 blocks from my job.  http://www.politico.com/politico44/,6
Got Firefox working again. Now I just have to get back all of my bookmarks...,1
"Wearing exactly the same clothes as I used to wear in Canada, beanie (or touque) and all.  Ahh brings back memories... I miss the snow",0
I'm gonna miss them so much  I'm crying right now... :/,0
"fourteen hours later, i'm still having the worst allergy flare-up in my life from shooting an engagement session in a field last night...",5
@oliviamunn SAN DIEGO! MOVE DOWN HERE! although whether right now is pretty cold. im waiting for the suck so i can go surf  I LOVE YOU,6
"just got back from the BBQ, i got sunburn on my legs, well sore",6
WAH. i'm gonna miss bowie people  ESP YOU ALYANNA BONDOC &lt;3 and Cesar. D:&lt; I dunno if I can survive without my SOSA!,6
@nethra - one more funny msg on fb. this time with an actual link  today i have received 5 such messages,6
@nick_carter it says the video is private... and won't let me watch,6
@P33ZY  My Power was cut off  thats where i went,6
I can't wait to see UP! How dare @katymoe have a &quot;real&quot; job. Probably going to have to wait until tomorrow.,6
I'm back!! Sudden wave of melancholy takes over. I miss the Shining Emblem,5
"What I would have done with legless stillborn spaniels, no idea. BUT I WAS SAD, so now, 20yrs later, strawberries = dead puppies.",6
Those houses were a bust. House 1 smelled like a bowling alley and was maaad gross and house 2 needed a new roof and basement,5
@petewentz hey are you guys planning any So Cal headlining shows around the time of the Blink tour? We dont get you in Irvine,6
@kheiny so the beneath show got cancelled BUMMER! i guess i wont see you til cornerstone  who are you goign with?,6
@JayLenoTonight  Jay I'm so sad its your last night on the show Its my last night watching it too I can't watch Conan  see you at 10 pm,1
is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t,6
@nick_carter THE LINK DOESNT WORK,6
is awake and does not want to go to work...,6
FINALLY-- Now I am me again.  I had to use internet explorer.  Firefox issues   Back to normal Tweeting.,6
Lunch isn't until 1:00 but I'm already so hungry.,6
"this evening,picking up n'pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite)..",6
revising for exams,6
@iNetters thank you,6
I need some free #fieldnotes because I can't travel to North 3rd Street in Philly to buy my own.,6
Eu to com fome,6
is trying to find something to do tonight,4
@IanMcNaughton you need to share the h/w love! Some of us are still rocking 2008's gear.,6
doing the awful online portuguese test!,6
I must be the only fool in twitterland that doesn't get retweet!!  #sadsville,6
@candypants2 http://twitpic.com/66wxk - SO jealous right now!!!hate new england weather,6
Fighting a migraine   Medication is almost working.,6
"Man, the French Open has been on for a week and I haven't had the opportunity to catch a single match",6
@spencerkeasey yeah doesn't that suck!  I am working with a Nano here so i had to take 75% of my music off!  so sad,6
@chcuk WTF why can't you come race with us?? ughh  where's your road race at on sunday?,6
My first car is offically gone.  good bye my turquoise topaz. You will be missed greatly.,6
i dreamt about monsters last night.  like a little girl.,0
...just not that into me,6
Wishing I could have seen my nephew graduate from kindergarten!,3
@LimeIce On the way home dood.. Dont think the crappy vodafone gprs can handle yaymen.com,6
@TeamTSwift  that's bad luck!,6
at f***** work  .... want somebody to come ???,6
"i love Fly With Me, live chats and don't like being sick.",6
"@susannaheanes bwaha! It's so far away, though.  But it looks fluffy! And Jared's hair's SHINNNY.",6
meditating on my plans for the weekend...gotta work saturday...,6
"@LeeHongRui hahaha.. it's ok, how can I hire your mom??! So paiseh.. haha, I shall do all the washing then",0
"I don't like the heat, as global warming will eventually destroy the Earth, and the sun will inevitably eat up our planet,  grim",6
"@redsoxgirl28 been there, sadly.  this isn't your first rodeo, my dear, I suspect you've learned your lesson?",2
Bushidokan class got canceled.   I'll just have to sign up for karate someplace else!!,6
"Note to self: Omelets are better when made with butter, not olive oil.  Also, @laurendanyelle doesn't like my cooking *spits in a napkin*",5
@michaelbolton Yes...met Jon last yr at an interesting &quot;Questionning Agile&quot; Agile 2008 session.  Don't see him on this yr's schedule.,6
@KoFiBaBy wats gooood !! miss yall already,6
@HayesN  How come everyone seems to make so much more money than me.,6
"@RNconsult alarm watch + pill name display for functioning Alzheimer patients w/b key; hear alarm &amp; ask, &quot;What is that noise about?&quot;",6
i dont feel good! sick to my stomach,6
@msaysrawr *points at the gear question I just posted* I cant get the rest of my Dreadweave set,6
My moms calling hospice 4 great gpa  its only a matter of time only God knows.,6
this day cant go by any slower,6
Redskins release Jon Jansen.  That guy put in a ton of sweat and bruises for the team.  He will be missed.    http://tinyurl.com/mdewfk,6
"@breedimetria I'm talking bout everyone in general, no one wants to play with me",1
Education doesn't move forward because we keep repeating our past (sigh),6
Got back from Arizona yesterday.  Moved the furniture and stuff out of the Arizona house and shipped it to Redwood City.    How sad.,0
"about to head to Starbucks. was gonna take the bus to Paradise and Starbucks, but missed it by 2 minutes.",6
@technicoloring 1720 HA. except omg amy bb I have to give my loaner laptop back today so I may be without one for up to a month,6
@smartie999 That's me on a good day,6
@fstrevisan vocï¿½ que sumiu forever do msn.,6
"On the way to Wildomar, CA towing the Lexus",6
"Off to meeting in Lincoln Square, bummer, no more free parking",6
I'm a lil sad looks like nomore brooklyn 4 a while WTF @lailashah,6
Can not get pictures to print without brown splotches. Must not have gotten tanks clean enough... Will have to do again prob,0
"i feel extra-nauseous all of a sudden, like my stomach wasn't ready to resume peristalsis after the events of two nights prior",6
sure wish the cat would stop hiding,6
@thedrumlife Oh we're friends now? You know you're so up &amp; down with me.  I retract my last statement thennnnnnnn.,2
"@xombie yeah, NO. I already called to ask.",6
"@artbynemo My name is Chad, but I won't be here tomorrow",0
Maybe I won't be getting a call.,6
this chipotle line is out the door! but I really want it!!,5
new neighbors are moving in.... off to give my brazil presentation that i shouldve given on wed!!! but some people went overtime,0
@BROADWAYBOE I work till 6:30 daily at the bank~how do I get free ribfest passes???,6
The &quot;Catch Me If You Can&quot; DVD that I rented from Blockbuster.com yesterday was cracked. Figured it out about 35 minutes into the movie.,6
"oh no  according to laineygossip, taylena is OVER!  bc of his fame?! gosh poor @selenagomez two heartbreaks in a row :-/",3
@myersandchang it's not.,0
Hi ho its off to work i go again,6
@DavidArchie I listening Your album on youtube. So awesome. But i can't buy it,6
My poor poor mouth,6
some1 said if your not online your a no1...if you are online your a no1.. can't bloody win  lol,6
@marisette Weird! Maybe all the updates just aren't being sent to my phone  Haha,6
"going to work at one sucks, I miss happy hour at sonic",6
Wanted to buy Amber Bensons death's daughter today and no where had it,0
"@alissas I can't believe that he almost got put down, before the rescue group went and got him.",6
Snap. Breaking out again,0
@elishakhalid I called but you didnt answer,0
@projectcloud pinched nerve,0
is very worried about sam  and wants to know he okay!,6
@snow_whitex gratz on your tix. sux u will be poor tho  I am trying to get pj harvey tix too but debating my $$s too,6
I totally want some white chocolate macadamia cookies from Mrs. Fields but the mall is soooo far away. Bleh  i think I'll make my own,0
@JazzyLadee1908  I try pretty hard to engage everyone I follow! Some of them lack interesting shit to say so they end up unfollowed,6
@jewelinthesky was able to create an iTunes acct but can no longer redeem the Kris Allen album. note said it got canceled,6
@Im_Queen sorry if I got u sick.,0
