text,solution
"know, clean places?",6
"mm, yum!",6
danny.,6
let in! i'm supposed regatta gala.,2
we'll right there! can't say starts later?,3
what? kind regatta gala starts night?!,5
fake kind!,3
"hey, hi, need ladle. got ladle?",6
ladle.,6
"thanks, see party.",6
"okay, great!",0
"hey, guys, know larry would say? would say, ""see ladle.""",6
efficient. love you!,0
let's go!,0
no-no-no! need something old!,1
"ohh, great, condom wallet i've since twelve.",6
work!,0
think so.,6
"okay, need something borrowed!",0
just…take this.,6
that's stealing!,1
"no, we'll-we'll bring back! put dress.",6
ohh.,0
"okay, one thing time.",6
sorry that. so. to?,6
"oh, much. i-i got job.",0
"oh, that's great.",0
are- tanned?,5
"oh, i, uh- went aruba.",6
noooo! i'm lying. drunk.,0
"oh god, oh.",3
"great, monica, y'know what, could've called, here, i've worried...",1
monica? monica!,3
water rules!,0
"yes, yes, does. okay, look, restaurant called, wanna know gonna showing work?",6
nope. going,6
"okay monica, doing? gonna lose job! you!",3
"no, me!",0
"y'know, i'm person needs fluff pillows pay bills soon come in!",3
"y'know, i'm her, much that.",0
i'm- i'm monana!,0
"hello? yes, is, hold second, please. monana, you, credit card people.",6
helloooo? yeah. oh god. thanks.,0
what?,6
they've arrested monica.,1
note painterly lines subtle impasto canvas. monet painted quickly usually outdoors elusive subject light itself.,6
"now, idea said?",6
"no, no, mouth says words, brain thinking monster trucks!",6
"ok now, remember, get museum, monet spelt m-o-n-a-y.",6
just...,6
wrote phonetically you.,6
phonetically?,6
"yeah, yeah means... know? just... time this.",6
"ok, know what? gotta say, i'm really impressed able memorize quickly!",5
"ah! i'm actor! memorize anything! last week ""days"" say ""frontal temporal zygomatic craniotomy"".",0
wow.,5
idea!,5
"guy said dies next scene guess means ""you're gonna get eaten bear"".",6
ok! let's move renaissance?,6
"ok, caravaggio uses chiaroscuro highlight anguish central figure. touch it, really bumpy!.",6
"nah ah! nah ah! no! ad-libbing dude, can't",3
come on! you...,6
no!,3
oh. oh-oh.,6
hey! happened you? didn’t come up?,5
done!,0
finished?,5
"well, wanted thorough.",6
"mean this-this clearly very, important you, us!",0
"wanted read every word carefully, twice!",0
"umm, it?",6
i’m sorry.,1
it?,2
"it? it? yeah, wanted give whole ‘does it?’ part another glance.",6
"talking about, ross, said read twice!",3
"look, y'know what, either doesn’t, even",3
"no, rach, no. don’t, don’t, don’t",6
sure?,0
"oh, sure! i’m sure.",0
got married again.,6
yes.,6
that’s second marriage two years.,6
"yes, second two years. third overall.",6
"ross, divorce attorney 23 years never much business one client.",6
don’t tell happened.,6
"basically, rachel vegas got drunk",6
"i’m sorry, rachel who’s name said altar second marriage?",5
"yes-yes-yes! but, i-i",6
"oh, that’s better then.",6
drunken mistake need get annulled.,6
see. considered therapy?,6
think,6
couple forms fill out.,6
easy.,6
"we’ll need witnesses testify uh, sound mind.",6
problem.,6
we’ll need rachel testify judge.,6
ooh!,5
there’s way without her?,5
"‘cause kinda ready told uh, was, already taken care of.",2
"so, phoebs owes $7.50, monica, owe $10, rachel, owe fifteen big ones.",6
"hey, thanks teachin' us cross-eyed mary. guys, gotta play regular game.",6
"alright, here's $7.50. think know money cursed.",6
what?,5
"oh, cursed it. bad things happen spends it.",6
"that's alright, i'll take it.",6
bad things happen anyway.,6
way break 'em movie.,6
"well, leaves big green poker machine, owes fifteen...",6
wanna right now?,6
great!,0
"ok, wanna really sure time. andie mcdowell's girl",6
no. no. that's rodney mcdowell. andie mcdowell guy,6
"oh, yeah. ok, thank you.",6
welcome.,6
see anymore.,1
that's crazy!,5
can't that!,5
going tell her?,1
oh god.,2
"ohh, already agreed this, you?",1
"awful know, mean, feel terrible want marriage work.",1
"do, make",1
ohh! lucky me! oh god!,5
idea nightmare been. hard.,1
"oh yeah, really? ross? yeah? okay, well let make little bit easier you.",3
doing?,5
storming out!,3
"rachel, apartment.",6
"yeah, well that's mad am!!",3
little women. wow!,5
"liking it, huh?",6
oh yeah! amy burned jo’s manuscript. don’t see could ever forgive her.,0
"umm, jo’s girl, it’s short josephine.",6
chandler.,6
hi.,6
hi.,6
joey.,6
hey-hey!,0
hey.,6
monica.,6
whoa!,5
rachel.,6
hi!,0
whoa!!,5
i’m gonna get coffee.,6
"hey, guys get anything done?",0
"don’t, really.",6
"well, so, now, guys lot big plans?",6
"oh yeah! yeah, no, we’re gonna connect, y'know bond, everything.",0
"yeah, thinking maybe could go time square pick ninja stars.",6
"and, oh, um, friend larry, wants take picture hooker.",6
"know, don’t really take advantage living city.",6
"okay, chandler!",6
okay.,6
"horoscope says, ""on fifth special someone going give gift.""",0
"oh, well thank advance.",0
"op, twelfth brings lover’s spat.",5
"oh, wait nineteenth secret crush announces itself.",5
hey guys!,6
hey!!,0
oh god! it’s joey tribbiani mac c.h.e.e.s.e.!!!!!!!,5
oh that’s right. it’s first day! psyched fight fake crime robot sidekick?,0
psyched? lead tv series? i’ve dreamed years! preparing?!,0
"no! joey, you’re going great!",6
"got act robot pheebs, and-and don’t know anything technology!",2
can’t even use chandler’s computer except find porn!,3
and-and that’s ‘cause it’s right turn on!,3
think lover’s spat start little early month.,3
i’ll waiting.,6
"now, last minute want apologize mess. okay?",0
oh god! sure didn’t look way lived here.,5
know!,5
"look, there’s one problem though.",0
"there’s room one, guess one stay joey’s.",6
"well, since fire kinda fault guess get stay here.",1
"hey! hey-hey, one’s fault pheebs. okay? accident.",6
"well no, fault get nice room.",6
okay!,0
rach!,0
you’re first guest hotel monica!,0
"umm, you’ll tell like eggs morning.",6
"thought would bring you, y’know, bed.",6
"oh, much.",1
have.,1
bactine. hurt.,6
"sorry, wax.",6
"oh, poor little tooty scared death. find owner.",1
put 'poor little tooty' hall?,4
blackout? he'd get trampled!,1
yeah?,6
"ben, want know may times may around, like this.",1
"i'll still always come back, like this.",6
"sometimes may away longer, like this.",6
"i'll still always come back, like this.",6
"sometimes, i'll want steal third, i'll go like this.",6
amazing.,0
"oh, know. look him.",0
"ben, ben, hey ben. nothing. think that's name.",6
"oh, look, look, he's closing eyes. look, he's opening eyes.",0
"much, he?",6
"no, pretty much it.",6
guys wanna get coffee?,6
yeah.,6
"right, i'll see guys later.",6
"oh, look, he's closing eyes again.",6
"come on, they're gonna love you.",0
"well, thank lunch.",6
"what? wait minute, didn’t pay, thought paid!",6
apparently don’t pay food anymore. see see?,6
go?,6
money wrong hand.,6
"right, i’m gonna go steam wedding dress okay? wants responsibility making sure nothing happens it?",6
i’ll it.,6
wants it? anybody?,6
said i’ll it!,3
"nobody wants it? right, i’ll myself.",4
monica! i’m gonna screw up!,3
"you’re right, i’m sorry.",1
actually big help tonight.,0
"yeah, thanks putting grandmother cab making sure got hotel safely.",6
well course i’m for!,0
okay. sorry.,6
ugh! grandmother?,5
"hi. tag, conference call today correct?",6
"yes, 4:00.",6
"okay, thank you.",6
that’ll all.,6
wait!,5
wait!,5
see that?,5
mail guy idea something going us.,5
"you’ve seen huge stack porn, right?",6
"hey monica, it’s chip.",6
yes.,0
who’s chip?,6
shhh!,6
"good runnin’ bank today, ah, here’s number, 555-9323. give call. later.",6
"chip, chip matthews.",6
guy took rachel prom? calling you?,5
"‘cause ran bank, still soo cute.",0
"monica, you’re lucky! he’s like popular guy school!!",0
"know!! chip? hi! it’s monica. ‘kay. ‘kay. okay. okay, good-bye. oh god,",0
leaving.,6
"good! ‘cause i’ve got product report read, it’s like eight pages, hope don’t fall asleep.",6
why? write it?,6
"wow! look that, chip matthews called. wonder wants?",5
"well ah, actually...",6
here’s tea phoebe.,6
"it’s good. oh, thanks.",0
good.,0
i’m glad liked it.,0
oh!,5
what?!,5
what?! made tea!,5
"oh! no, i-i think contraction.",5
what?,5
oh god!,5
like her. sees smart.,0
"i've idea, could be. listen, i'm sorry work tonight.",1
"oh ok. worth wait, mean tonight.",6
actually,6
": yeah, well friends violation it.",6
"i’ve nice guy now, uh, don’t need grief.",3
i’m gonna call landlord tell monica illegally subletting grandmother’s apartment.,3
friends outta pal.,3
don’t tell something don’t know!,3
right! found one fits!,0
"well y’know say, 23",6
whose it?,6
oh matter?! matters look handsome.,1
oh damnit!,4
no! don’t say that! don’t say that!,2
damn it!,0
don’t! go back repeating!,2
damn it!,0
oh crap!,3
oh crap!,0
"hey rach! hey, mind read comic books here?",6
sure! why?,5
"oh well, chandler monica kinda hard concentrate.",6
what?!,5
called said gonna working late!,3
keeps lying me!,3
that's it!,3
i'm gonna go confront right now!,3
"chandler, i-i'd love come tonight.",0
really?,5
"oh absolutely. shall say, around seven?",0
yes.,6
good. i'm really looking forward sexual intercourse.,0
"hey-hey, check out! check out! ugly naked guy naked friend!",5
oh yeah! oh god!,5
"yeah, is! naked ross!!",5
"y'know, hey! you’re one ended it, remember?",3
"yeah,",6
still love me?,3
noo.,4
"mean? you, mean wanna, get back together?",6
"noo! maybe! i, don’t know.",1
what?!,5
"just, feel, i-i just...",1
won! won! finally won!,5
won! quarter!,3
fine! here! take hike toots!,3
"excuse me, sir! lady played quarter, money.",3
true miss?,6
sells drugs kids.,4
what?!,5
sells drugs kids.,4
quarter!,3
quarter?,6
talk dinner?,6
"okay lady, here.",4
"no! no, can't arrest me! no!! go back! go back hell hole!!",3
i'm taking outside!,3
"oh, okay.",6
hey!,6
hey!,6
"listen, know wanted talk me, idea may make want stay married. register,",6
no!,3
"ross, come on!",3
no!,3
"listen, look thought lot tell bottom line, ross, stay married.",1
don’t know it’s true.,6
oh b-b-but is!,3
"oh, okay, y’know is?",6
"oh ross, come on! not, marriage!! world’s worst hangover! ross, listen,",3
"right. right, i’ll it.",1
"thank you. hey-hey umm, uh, there, thing annulment shower?",6
hey! guys doing?,6
making holiday candy neighbors.,6
yes!,0
really never get win anymore?,1
much ever really win before?,6
"cute. so, guys grow up?",6
brooklyn heights.,6
cleveland.,6
"how, happen?",5
oh god.,5
what?,5
suddenly feeling falling. i'm not.,6
"ok, i'm makin' break it, i'm goin' window.",6
"no, no, no, don't! i've waitin' like, forever go lorraine. calm down.",3
calm down? calm down? set woman i've dumped twice last five months!,3
"stop yellin'? makin' nervous, can't go i'm nervous.",3
"i'm sorry, i'm sorry, right. come on, it, it, go, come on!!!",3
"hey guys, guess what?",6
british coming?,6
"ohh, ways. since it’s christmastime. i’m going one people collection donations.",0
"yeah, already bell later on...i get bucket.",0
ohh.,6
"yeah, yeah, i’m going spreading joy people.",0
"mean, last year, spread little joy really enough.",0
"year, i’m going whole city.",0
"know, knew girl high school that.",6
can't,6
"oh! look that, time's up! turn!",0
half hour?,5
timer.,6
"y'know, like brag it, give",6
"right, massage right nice!",0
ah! ahh!! ahh!!,0
"good, it?",6
good know i've done deserve it!,0
say good-bye sore muscles!,0
good-bye muscles!!,0
oh whoa-whoa-whoa!,3
"wait minute, open hand; let take look.",6
quarter.,6
dime.,6
lint?,6
interested that.,6
what's this?,6
canadian coin?,6
get outta here!,5
whoa-whoa-whoa!,5
drinks near bucket!,3
set make contribution!,3
leave hurt bunny look too!,3
hi bob!,0
thought told get outta here!,3
"uh, phoebe we've getting complaints uh, we're gonna move less high-profile spot.",6
"well, thought knew!! it’s obvious! god, would like telling monica, ""hey, like things clean.""",6
hey joe! wanna shoot hoops?,0
"oh no, can’t go. i’m practicing; got audition host new game show.",0
oh cool!,0
that’s great.,0
"yeah-yeah, get day i’ll dr. drake remoray, night i’ll joey trrrribbiani!",0
you’ll perfect this! that’s already name!,0
audition’s couple hours don’t even understand game.,2
well want help?,6
oh really? that’d great! guys contestants!,5
awesome!,0
"okay, guess lose junior high girls time.",6
right! let’s play bamboozled!,0
bamboozled?,5
"yeah, isn’t cool name?",0
yeah!,0
no!,4
"oh. okay, breathe.",6
"oh honey, think i’m one too!",5
look this! go!,0
"excuse me. hi, i’m professor here. know paleontology section, fifth floor, stack 437?",6
"well, yes! give five minutes, find someone cover shift.",0
no! no!! no! speak someone charge please?!,3
help you?,6
"hi, wondering possible increase security paleontology section?",3
"see i-i wrote book instead reading people are-are-are well, rolling around front it.",3
aware problem referring to.,6
"far increasing security, i’m afraid library understaffed.",6
"i, can’t help you.",1
"well, fine.",3
fine!,3
"if-if i’m person appreciation sanctity written word, i’ll go defend myself!",3
don’t follow me!,3
"okay. would rather live shirt pocket sweaty giant, inside shower drain?",6
"oh god! phoebe look, it’s ross girl.",5
no! no! look that! it’s line ants! they’re working team!,5
"right, oh yeah.",6
"wow, oh, looks like ross breaking her.",5
"uff, hope lets easy.",6
"come phoebe, look that!",3
"breaking up, look them.",6
"okay that’s, know is?",6
"a, second date, that’s is!",1
"look that, put hand thigh...",6
"oh no! really nothing,",6
"ohh! phoebe, fault! loves her, he’s gonna marry her, fault.",3
know work!,6
do?,6
"movie theatre, used come time.",6
still work multiplex?,6
"oh, like i’d give job! free popcorn candy, anytime want. get free posters room.",0
"thanks, i’m set. still live parents?",6
"oh yeah, stay late want.",6
nice car!,0
"yeah, it’s mine.",6
love car.,0
"yeah, it’s mine.",6
bet it’s fast.,6
"too! yeah. comfortable. uh, like leather seats?",6
yeah!,0
it’s got ‘em!,0
"joey, please!",2
sorry.,6
ahhh..,3
hello children!,0
hey! wanna play foosball? please?,6
okay.,6
"no-no, no! move table room, yeah! 'cause boxes. come on!",6
"right, one question.",6
bye-bye little puppet joey hand?,6
"no, quiet thing!",3
mean this.,6
"um-hmm! look, i-i-i know much take! know taped",3
"right look, y'know, maybe tough come on, ross! survived college him!",6
"right, guess hold little longer. let's game.",6
okay.,6
no-no-no-no!,2
yes!!,0
"uh fellas,",6
"okay, he's here.",6
"okay y'know what, said that, i'm putting tonight.",6
know make much sense,6
much,6
"look chandler, instinct! okay? went it!",3
"risked life, sandwich!",0
"know sounds crazy, chandler greatest sandwich world!",0
"uh, choose ross me.",1
no! would never that! you-you're like brother!,1
really?!,5
"yeah! fact, prove much mean me, here.",6
thanks.,0
"no, eh, oh-oi, easy, hot dog!",3
good that?,6
"oh-oi-ho, yeah!",0
see?,6
"oh-whoa-hey, dude, doing?!",5
thought showing much mean me.,5
yeah. bite! gee-e-e-eez!,0
check ring.,0
nice! one half carat easy.,0
hi.,6
hey-hey pheebs!,0
chandler’s gonna ask monica marry him!,0
"oh know, helped pick ring.",6
told told us?,5
"well, walked looking ring brochures. understand that, right? guys? guys?",2
let's see.,6
"congress debating new deficit reduction bill... mayor wants raise subway fares again... high today forty-five... and- oh, teams played sports.",6
glen? could glen.,6
nah... not-not special enough.,6
ooh! agamemnon?,6
waaay special.,6
hey pheebs!,0
hey!,0
check out. much man i?!,0
wow! nice! manly also kind slut.,0
"y’know, i’m beginning see jake talking about.",6
uh-huh.,6
silk? feels really good!,0
"ah yeah, sorry that.",1
"it’s okay. come, come in.",6
"thanks letting stay here! mean monica’s place nice, fiancée sure stares lot.",0
oh.,6
oh god! great chandler!,5
"uh-huh. yeah, i-i knack impressions.",6
"well, maybe get reacquainted uh, me.",0
yeah—no!!,4
"hey! guys! check out, check out! guess job got.",0
"don’t know, donald trump wants blue blazer black.",6
what?,6
blue blazer back. he-he wants back.,6
you-you said black. would want blue blazer black?,6
"well, you-you know meant.",6
"no, messed up. you’re stupid.",3
job get joe?,6
"oh, ah, tour guide museum. yeah, ross got me.",6
"well, tour guide, don’t dinosaur expert something?",6
walked bathroom saw kathy naked! like torture!,3
"y'know ever go war you’re captured, you’re",6
keeps getting worse worse!,3
"mean it’s bad enough i’m love roommates girlfriend—which way, think knows.",6
every time we’re room together there’s weird like energy us.,6
"call crazy, think likes too.",6
seen naked.,6
"mean least i’ve seen clothes on, could imagine body like covered boles something.",6
"boles, she’s smooth!",6
smooth!,6
wow! could everyone totally see robe?,5
yeah! oh god!,5
"so, angela, huh?",5
yep. pretty much.,0
"oh, that's meant!",5
"know, they're gonna shorten it, call muse!",6
"know, short museum, avoid confusion!",6
"yeah, place",6
"ok, right, i'll take met.",6
"yeah, uh, uh, ok, there's great rare bookstore madison avenue.",6
know what?,6
"loves architecture, know do?",6
take walk fifth saint patrick's cathedral there's great little pastry shop she'd love.,0
"geez, sounds like going date!",5
i'm not!. know mood thai food...,6
"whoa, whoa, whoa! slow down, go",5
ok.,6
got tell exactly there.,6
"ok, walk museum, take right, that's antiquities wing.",6
"ancient egypt, mesopotamia, byzantine empire.",6
"whoa, whoa, whoa, whoa, whoa! so, walk door make right",5
hey!,0
"hey, everything go right annulment?",6
"oh, yeah, problems. it’s taken care of.",6
"ross, thank you. hey, guys wanna go see movie?",6
"oh yeah, not?",6
pheebs?,6
"thanks, i’ve already seen one.",6
"okay, umm, i’m gonna get sweater.",6
"okay. uh, wanna hear something weird?",0
always.,6
didn’t get annulment.,1
what?!,5
we’re still married! don’t tell rachel. see later.,0
hey! okay?,6
fabulous.,0
"listen, drama critics they’re nothing but, people couldn’t make actors. know do?",0
"exactly. didn’t, didn’t mention anything issac right?",2
"oh, well tell issac everything.",6
"tell, course do. issac. issac. hey, issac. issac, hi! y'know haven’t actually met...",6
dog!,0
"yes, suppose dog. issac, see i-i happen girlfriend.",6
"oh right, rachel chick coffee place.",6
"yeah, that’s one. listen, don’t want hurt her.",6
"oh, hey, man know, doesn’t matter much love ‘em, monogamy cruel rule.",6
"yeah. listen, keep information yourself?",6
"aw, problem dude. y'know got look other. we’re same, me.",6
"actually, no, we’re not.",0
"yeah, are.",6
"no, we’re not.",6
"yeah, are.",6
"no, we’re not!!",3
"okay, we’re not.",6
right.,6
"but, are.",6
fine. need know you’re gonna tell sister.,6
promise tell again.,6
emily!,0
oh god! here?,5
"just, see one time took-off.",0
sweet.,0
"that’s, that’s, that’s big candy bar. (she’s holding one huge",1
too.,6
"well, that’ me. here, this. i’m allowed one piece carryon anyway.",6
"wait uh, listen.",6
"i-i, tell something.",2
"umm, i’ve thinking, i’m gonna come say it.",2
okay?,2
"i-i-i ah, i-i think love you.",0
oh. thank you.,6
that’s problem.,6
monica!,5
she’s sleeping.,6
"know, quick-quick question, quick question. one",6
deep impact,6
"sorry, just…can’t sleep.",5
ooh!,3
"book reading two women ice-skating wearing, wearing hats flowers it?",6
every time look cover i’m like,6
living room also light! one kick shin.,6
"hey ross! so, checking uh, real estate section",1
yeah?,6
look this.,6
"oh, looks like mom dad’s house.",6
"oh, even tree broken limb front uh, window attic is…oh god!",5
what? happened window attic?!,5
can’t believe mom dad selling house!,3
can’t believe they-they didn’t even tell us!,0
can’t believe still don’t know happened,5
nothing?,6
"look, given gift.",6
something it.,6
"like-like, hand modeling!",0
or-or magic!,0
get back,6
whoa!,5
whoa!,5
could show!,0
y'know could clap hands together people love it!,0
huh?,3
and-and-and wrote song us!,0
"(singing, tune",0
that's okay.,6
even heard chorus!,6
"well, she’ll understand right? it’s like purpose.",1
"dad, won’t matter her.",6
"look, stuff safe dry is-is, growing new stuff!",3
"see, exactly kind thing makes think guys love love her.",3
"oh god, really thinks that?",5
"well, blame her?",1
"well don’t know, i-i suppose may favored unconsciously, medical marvel! doctor said mother could",0
"dad, dad don’t want hear it.",1
really?,5
"well, right now.",6
"okay look, monica came memories damnit, we’re gonna give some!",6
"okay, grab…grab empty boxes.",6
okay?,6
we’ll-we’ll take stuff mine whatever pass we’ll-we’ll put ‘em there.,0
"y’know joey, could teach sail want.",0
could?,5
yeah! i’ve sailing whole life. fifteen dad bought boat.,0
boat?,5
what?! what?! trying cheer up! pony sick.,5
he’s coming thanksgiving!,0
count heads as-as good,3
guess i'm done.,6
fun’s,0
"wait-wait, guys! if-if follow rules, still fun means something!",2
think i'm gonna take-off.,6
"guys, rules good! rules help control fun! ohhh!",0
dehydrated japanese noodles fluorescent lights...,6
"question. dating anybody, you, met somebody would perfect you.",6
"ah, y'see, perfect might problem. said 'co-dependent', 'self-destructive'...",6
want date saturday?,6
yes please.,6
"okay. he's cute, he's funny, he's-",6
he's he?,5
well yeah!,5
...oh god.,2
"i- just- thought- good, shelley.",3
i'm gonna go flush toilet now...,4
"okay, goodbye...",4
"well, official good movies.",1
"well, let's go bad one make out.",6
"perhaps, would like turn like this, bunny bump back.",6
hey!,5
hey.,6
"hey, man. what's up?",6
maybe tell me.,6
agent would like know show audition know today.,3
first good thing gets weeks.,6
could give message?,3
"well, i'll tell ya enjoy guilt, but, ah, me.",3
"yes, was! him! uh huh! okay, me!",3
"see joe, that's parents told jump bed.",6
ask something? ever guy crush you?,6
wanted tie tie?,5
there’s kid class said he’s love me.,1
whoa!,5
whoa what?,5
ross boyfriend.,6
do-i,0
really?,5
yeah!,0
don’t know.,6
"mean, last year elizabeth now-now kid.",3
what-what-what-what it?!,0
giving kind of…sexy professor vibe?,3
right now.,6
it-it—the point natural charisma made fail midterm.,1
"oh, see feel bad kid!",1
crush teacher hard!,0
y’know you—i couldn’t concentrate blushed every time looked me.,6
"mean come on, remember what’s it’s like 19 love.",6
oh yes! thank much! oh that’s-that’s actually french drink it.,0
new pair shoes chan-chan man! yes!,0
yes! i've-i've never seen roll like life!,0
"that's right baby! okay, want now?",0
"okay, ah umm, ah, 8. ah, 6?",6
pick number!,6
8. 8!,0
thank you!,0
"get one, buy everybody steak dinner!",0
"yeah, understand.",6
take much time want.,6
"ten, even twenty minutes need it.",6
i’ll here.,1
smoking.,1
"we’re really gonna this, huh?",5
looks like it.,6
"y’know, if, weird you, still back",6
got it!,0
okay.,6
susan! hi!,0
hey!,0
thank much coming.,0
"oh, wouldn’t miss world.",0
i’m-i’m ross way.,6
hello ross. love you’ve done space.,0
thank much.,0
hot this?!,5
"guess who's here. toughest guy toy land, ben. 'a real american hero. i'm",6
g.i. joe,6
"look ben, toy protects u.s. oil interests overseas!",0
"took 28 years find one man wanna spend life with, wait another 28 years then, i'll 56 baby, that's stupid.",1
"that, that's what's stupid.",4
"need actual man, couple best swimmers.",6
"there, places go get stuff.",6
docks again?,3
"hi there. many, many ah, sell?",6
i’m gonna tell you! you’re bad man broke sarah’s leg.,3
"hey now! accident, okay.",3
you’re big scrud.,3
what’s scrud?,6
"don’t look mirror, scrud.",3
don’t too. look you.,0
"right girls, man. let’s see final tallies. ohhhh, debbie, 321 boxes cookies, nice.",0
nice enough.,3
"charla, 278. sorry, dear, still good.",6
"so, how’d lasagne go over?",6
really?!,5
good.,6
owe three pretty things.,6
"yeah, i’ve thinking lot too.",6
it’s hard whole platonic thing.,1
it’s word!,5
"yeah, think it’s better way. yeah, we’re smart. yes, i’m sure.",6
really sure?,6
i’ll call back.,6
"so, really gonna go nurse man?",5
"well uh, goofing around, thought, goof around him.",6
"y'know, know ever looked term goofing around dictionary… well, have, technical definition is, two friends care lot amazing sex wanna spend time together.",6
"new fangled dictionary gets made me, to, y'know, get original dictionary.",6
think better think are.,6
"really? okay,",5
know stop.,6
"y'know, sensed stop. we're okay?",6
"yeah. right, i'm gonna go tell dan gonna happen. dance.",6
right!,0
"ow!-ow!-ow! ow! ow! ow! ow! ow! ow! y'know, ow!",3
hey!-hey! what’s going on?,5
broke arm.,3
touched fanny.,3
"no, touched mine first!",3
that’s job!,3
british?!,5
no. anymore.,6
shopping here? live neighborhood. waiting me?,5
"yeah, huh. i'm uh, know i'm picking things party.",6
barley? kind party serves barley?,3
"well, i'm sorry friends sophisticated yours.",3
party?,6
chelsea.,6
who's party it?,3
woman's,6
woman?!,3
chelsea.,6
"either seeing somebody behind back, would make biggest jerk planet.",4
"or, else pretending seeing somebody, makes pathetic could start crying right cereal aisle.",4
like two guys want be?,1
guy?,0
great story again! yarns weave! woo-hoo-hoo!,0
"y’know uh, actually i-i-i get going.",3
oh no-no-no! stay! stay! you-you you-you-you stay!,2
"wow. oh, really flattered, don’t feel way you.",5
"oh no-no-no, that’s not—no-no-no!",3
flick me?,3
"ok, well, let finish jus- [monica flicks back] ow. hurt [flicks monica]",0
"oh! right. now, let's this!",3
happy thoughts! happy thoughts!,3
"ok, i'm gonna kick ass.",3
ow! ow! ow!,3
"alright, let go stop.",6
fine!,3
fine!,3
"go.you know what, prison, guys would be, like, bitches.",6
"okay, buddy-boy. is. hide clothes, i'm wearing everything own.",6
oh god!,5
look me! i'm chandler! could,0
"whew, hot stuff on.",6
"ah, better any, know, lunges.",6
hi.,6
hi.,6
"hi, listen, i’m sorry before.",1
don’t need game room.,6
"mean kid played games couldn’t get girls,",6
stop chandler. i’m sorry too.,1
really?,5
yeah! oh yes!,3
ohh.,6
"listen, don’t make guest room, think something room together.",0
that’s great idea!,0
totally!,0
don’t come now.,6
oh good.,0
"yeah, okay pushover.",6
that’s great. good guys.,0
high maintenance!,3
pushover!,3
said were?,6
did!,3
"oh, i’m flaky. i’ll say anything.",6
"ok, know gonna sound really stupid, feel this, know, actually laundry, anything can't do.",0
sound stupid me.,6
"know, like first time make dinner myself, carol left me?",6
"i'm sorry, that's time have.",1
next ross... uh-oh.,6
uh-oh?,0
"uh-oh, uh-oh, laundry's done.",2
"it's, uh, song.",6
laundry song sing.,6
"uh-oh laundry's done, uh-oh, uh-oh.",6
"ross, what's matter?",3
"nothing, nothing. lee-lo, laundry's done.",6
here?,5
"well, sid trying trouble last time apparently we...",1
"no... mean,",6
oh! someone's little cranky today cuz cup! oh! gave kiddy size.,3
what!?,5
fun! i've got invasive vaginal exam get to!,0
"i'd love stay, eh... got hot date...",0
please... go! let know need hand!,6
think fell off.,6
"want single, okay? just... just- wanna married again!",1
want million dollars!,2
rachel?!,5
yeah.,6
"look, clowns trying take us ride i'm gonna let 'em!",3
we're couple suckers!,3
"hear ya, mugsy!",6
"look, rooms fine okay?",6
"pick one watch--have perfect, magical weekend together you.",3
"okay,",6
nothing! over! dammit! regularly scheduled programming!,3
turn tv off? okay? really want spend entire weekend like this?,4
"oh, i'm sorry, getting way room switching fun?",3
"hey, blame wigging tonight!",3
"oh, blame? nice bell man drag luggage 10 different rooms?",3
"know, idiot thought could drive albany canada half tank gas!",3
speak ill dead.,3
"we're supposed uh, spending romantic weekend together, it-it, matter you?",3
"want watch little television. big deal? geez, relax mom.",1
say?,3
"said, ""geez, relax monnnnn.""",2
"y’know, maybe it’s best never got again.",6
"yeah, kinda makes that-that one night special. y’know, technically still",6
"i’m gonna go bathroom, maybe i’ll see bit?",6
‘kay!,6
ask something?,6
"uhh, no.",6
"felicity i, we’re watching",6
no.,6
"mean, giant like five years younger me, y’know, think i’ll ever get there?",6
yes.,6
thanks man.,6
okay man.,6
much taller me?,6
"mean, there’s way make taller now, y’know?",6
"knows science come future, chandler, die unsuccessful, regular sized man?",3
"hey, monica, wow you’ve bathroom like half-hour.",5
know!,3
"beef-tips, huh?",6
"good-bye god speed, hope brady.",6
fast wesley!,3
ramoray!,1
"that’s right wesley! stopped say that, you’re real doctor! woman’s brain, fine!",3
oh! thank god!,0
hope! hope!,0
drake!,0
"you’re dying hope, you’re gonna live long, healthy life. me.",0
oh drake.,0
okay!,0
go!,0
okay!,0
"hi, joey!",0
it’s rachel!,0
"umm, free tomorrow night.",6
"yeah, sure, sure bring sandwiches.",6
"ok, got cole slaw, got buns...",6
"we've got ground-up flesh formerly cute cows turkeys, ew...",4
men here.,6
"mom, would relax.",1
"10 blocks and, the, woman walking alone night, would never that.",1
"mom, c'mon, stop worrying.",2
"safe street, safe building, there's nothing",6
hi.,6
"hi, hi help you?",0
"yeah, i'm looking phoebe, still live here?",6
"uh, can, get message her.",6
"great. uhh, tell husband stopped by.",6
what?,5
"hey, how, that?",5
"alright, somebody.",6
"ok, i'll go. ok, senior year college... pool table.",6
whoooaa!,5
that's sister.,6
ok... weirdest place would be... women's room second floor new york city public library.,6
oh god! library?,5
"pheebs, you?",6
oh... milwaukee.,6
um... ross?,6
"disneyland, 1989, 'it's small world all.'",6
way!,5
ride broke down.,6
"so, carol went behind couple mechanical dutch children... fixed ride, asked never return magic kingdom.",0
"oh, rachel.",6
hey!,0
hey!,0
"oh, play over?",6
yeah. you?,6
"thank patience, you’re next caller.",6
next caller five hours ago. must going crazy.,0
nah. kept busy.,6
