text,solution
"she’s avoiding me, doesn’t want tell father is.",1
too!,0
wants it? anybody?,6
"oh, it’s incredible! want waxine girl.",0
even born yet.,1
"well, that's different. lie make one us felon 48 states. thinking?",4
ordered stripper shower?! totally inappropriate!,3
"so, heard it, repeated it, must mean wrote it.",6
"oh no-no-no, give specifics.",3
yeah! c'mon!,0
thank you!,0
really? love six.,5
"oh yeah, you’re solid. yeah, you’re me.",6
fear commitment.,6
that's sweet.,0
hey.,6
"listen, honest, home deliveries really part job description.",6
"anyway, rachel, i’m sorry can’t stay, rest us",1
wow! can’t believe that’s baby.,5
"y'know, watch this.",6
ow!!,3
she’s still mad.,6
i'm fine.,6
"so, keep sex regular basis.",6
started mine first!,3
"oh. no! wait, that’s weird!",4
whoa!,5
yes. difficult appreciate thanksgiving dinner seen reverse.,1
"ah, better any, know, lunges.",6
"hey-hey, check out! check out! ugly naked guy naked friend!",5
uh-oh.,2
oh.. oh... oh.,6
buy card!,3
oh gave juicy shot little jamie crowning away.,6
surprise,0
"okay, think get evaluation back see it, we’re gonna get mr. zelner’s office.",6
"oh, need hug? don’t bring anything!",0
oh! ooh! oh monica! it’s beautiful.,0
"ross, hard.",1
"ooh, absolutely!",0
"hey guys, doing?",6
"and, kristin, kristin......does something that, funnily enough, even major!",0
comes bride.,0
hope too.,6
"nope, got got too.",6
are!,0
cancelled! namesake cancelled me!,3
what? why? you?,5
deal move on!,0
great! monica’s moving!,0
"uh, what?",5
al-you already it?,5
we're academics.,3
tho?,6
called yet?,6
don’t know. try it?,6
"since ross, i-i didn’t anything it.",0
"okay, highness.",6
yeah? like one?,5
"no, mean, come on, seriously think it, get married, we’re altar i’m like this.",6
"yeah, well, ya know, i'm kind spooky way. wooo.",6
"ah, step-ity, step jazz hands.",1
"huh—hmm, there-there incident.",2
feel?,6
parents happy.,4
end.,6
hey he's wearing sweater.,5
"i'm right, right?",6
"night worried meeting, ain’t funny?",2
"make contact, smile!",3
i’m also thinking opening restaurant.,0
babies?,5
"yes! way go, man! still got egg, huh?",0
stevens!,0
people make mistakes!,6
terry!,1
"yes, swoop!",0
"well no, wait minute, that’s true!",1
"ooh, look-look-look-look-look! got monica naked!",0
"well, okay. would-would get",6
right!,0
"mean, i’ll go airport ya, i-i wanna say good bye.",1
there’s nothing sexual this?,3
"so, you’re like zillionaire?",5
it’s word!,5
"then, then, turn say, “nah, let’s hang place.” well, nice move dumb ass.",0
"look, ross, really it’s-it’s big deal.",6
"listen, drama critics they’re nothing but, people couldn’t make actors. know do?",0
"good! ‘cause i’ve got product report read, it’s like eight pages, hope don’t fall asleep.",6
yeah?,5
blow dry it.,6
we're stupid! know what's going there? they're trying take joey!,1
"oh, wouldn’t miss this.",0
kind ‘probably’ really means.,6
"look, 'my vessel empty nothing inside.",6
"‘cause every time see face, can’t help fall grace. know.....",0
guys okay?,6
"y'know, gonna two us, spent day taking care monkey...",6
maybe i’ll take new french restaurant street,6
"y'know, anyway.",1
oh. oh-oh.,6
bye-bye julie.,6
"look, i'm sorry, right.",1
we'd better take pants upstairs stain's gonna set.,6
"oh yeah, i’d love that.",0
bad this?,2
loved stevie wonder last night.,0
it’s really sweet and-and tender.,0
i'm lovable.,6
they’re true?,2
"hammer, small blade?",6
go he'll think i'm totally ok seeing him!,0
"know, we’re frank alice, know, you’ve there!",0
can’t believe came back.,5
what?,5
did! oh.... always figured thought monica's geeky older brother.,5
"oh, yeah. aw, remember days used go barn, lift shirt, bend over?",0
william sonoma,6
mean there’s way joey’s gonna make time.,2
that-that he’s marriage always be!,3
"oh, unfortunate.",1
not?!,3
yeah.,0
hey!,0
oh sure.,6
"ooh, nailed old lady!",5
"okay, fine!",3
"no, i’m gonna!!",3
what?!,5
"oh, okay, get it.",6
"wait-wait-wait, wait! puppies. cute ugly?",6
"four, please. i’m really nervous. thank you.",2
doing?,6
why?,5
yeah!,0
realized stupid get upset husband kids.,0
showing run-of-the-mill-slice-it-right-off third nipple.,6
"could, sex it.",0
got me.,5
extra cash father saves yearly trips,6
i’m mother.,6
yeah!,0
dreamless sleep.,6
notice you’ve trusted lot rather important responsibilities.,6
"matter, i'm never gonna get meet anyway.",1
"ohh, god, nobody likes him, he’s cheap, he’d never fly london million years.",4
"hey uh, okay come in?",6
gonna do?!,2
"i’m sorry, you?",5
took watch?,5
bye-bye! that’s moved out.,0
i’ve thinking baby gonna alone.,1
half hour.,6
"someone learn from, someone-someone who’s different me.",6
hell!,5
celebrate later.,6
i’m done.,6
"joey, honey, don’t think you’re supposed go back there.",3
"y’know i’m gonna—i, gonna make you!",0
"uh, rachel, sweetheart, could see ya minute?",6
whoa!,5
"right, let’s start basics. anybody tell difference upstage downstage is?",6
what?! stupid room!,5
"oh, y’know what, might okay even kind fling, might right rachel.",6
pain-free?,5
don’t go!,1
"oh, know. look him.",0
"y'know mean i-i-i'm actor, discipline takes, y'know?",1
go fix it!,6
forget many great songs heart had.,6
"yeah, right away mr. kaplan.",6
"well, thought would go picnic, central park!",0
love her?,6
"that's one way! me, i- went watch.",6
problem tell had?,6
"want let know cancellation she’s still interested bing-geller wedding facility, available",6
imagine gave me? morning afternoon?,3
"prank memos, nothing them.",6
know.,6
"hey, figured way tell you’re moving out?",6
"don’t know! yeah, do.",0
so?,6
j-man channie’s!,1
go. thank you!,6
it?,2
"look, i’ve thinking it.",6
thank god. food.,0
ok.,6
"yeah, mean, would rude us leave now.",6
"mean, mean gonna homeless.",1
"hey, buy it?",6
"okay, then.",6
can’t find garbage bags!,3
come in.,6
right now.,6
"no. umm, okay. dial, let show features new ringing handbag. oh, work!",2
serious?,5
that's,6
"ok, got cole slaw, got buns...",6
didn’t think so!,6
best man? wow!,5
"you’re 80 percent effaced, you’re way.",6
"sprinkle rose pedals bed make love. it’s romantic, can!",0
"you’re genius, ross.",0
"oh, 'scuse me. kinda using machine.",0
must say nice see back feet.,0
start working again?,4
"she’ll second. so, chip, how’s umm, amy welch?",6
"oh! right. now, let's this!",3
hell that?!,3
"they're constantly, like, reassure they're good time.",6
"yeah, hey i-i clothes, even pick out.",6
"know, know stupid.",1
"hmm, come on, said you….",6
"oh, too.",6
ezel! hey gunther! you’re ezel!,3
i’ve seven pretty serious shocks.,1
"oh, well... maybe could...",6
don’t think much choice.,6
"know, idiot thought could drive albany canada half tank gas!",3
"push 'em out, push 'em out, way out!",0
best stuff there.,6
thanks.,6
"right, stop it. you’re freak out.",1
"yeah, kinda makes that-that one night special. y’know, technically still",6
a-ha!!!,5
"mean, dad tells get couple days school, you, ah, don’t sell cookies anymore.",6
"hello, joey.",6
hey!,0
shh! get here.,2
"well, think great place work!",0
oh god! jumping women!,5
"oh, hey, hey, got that.",6
"oh-oh, you’re-you’re fellow scholars.",5
"oh, shut up. know, rebuilding year. you... waah!",3
can’t this.,1
"well, anyway, got go change, i’m ah, meeting cast drinks.",6
so-so went city hall got these.,6
gotta go check something here.,6
"right, i'll try to.",6
"so, whaddya think george like?",6
yeah.,6
what?,5
doing?,6
"kind fell asleep meeting morning said i’d move tulsa, didn’t really know saying.",6
people think porsche you’re wearing clothes?,5
wouldn’t ya? erin great! then-then there’s guys.,0
hi!,6
just...,6
"how, happen?",5
what?!,5
"well, half brownie.",6
yes.,6
look beautiful.,0
"good luck, babe.",0
i'm smarter,6
no. really?,5
"yeah, but, look handle it.",6
"dessert screw everybody's gonna like “oh, remember thanksgiving rachel screwed trifle?”",2
wanna know why?!!,3
three losers.,1
"thinks monica empty, empty vase!",5
"right buddy, time roll over.",6
"believe it? mean, seem like somebody something really",3
what’s matter?,6
"mean, they’re moving in? they-they’re still moving right?",5
"okay look, monica came memories damnit, we’re gonna give some!",6
good time.,0
right fine! means much you! just—there’s gonna ton left over.,1
see know guys talking about.,6
oh god! happened here? this?,5
"oh, cursed it. bad things happen spends it.",6
"come guys, i-i really want guy like me.",2
together? like-like people?,5
guess so.,6
makes wanna puke!,4
who? attacker?,5
would freaking out?,6
yeah. thought put whole thing hand made walk across table.,6
"seem understand. see, dr. drake remoray.",6
rachel apartment.,6
thanks man.,6
no!,0
"ohh, say. come on, don’t want feel like can’t tell things.",6
joey! switch.,6
there’s like-there’s like 300 bucks one!,5
"well we’d lot trouble, don’t know countries are.",6
"keep old ones back, ageist.",3
congratulations two!,0
"people think feel, huh?",6
yeah.,1
wow! looks like easter bunny’s funeral here.,5
answer take pledges.,6
universe cares!,0
"revolution comes, destroy all.",6
happened?,5
"awww, stop. come on. go shave head!",6
fun.,6
"he’s awfully short think he’s talking himself. completely honest, he’s good bed.",6
"yeah, oh hey, right time.",6
"oh, oh! again!",0
"pheebs, how’s going?",6
"no, no!",4
"i..., jingle? no, no-no-no, no.",6
"great! okay, you’ll excuse me. so, hear something liked?",0
personal shopping? that? like walk around snooty rich people tell buy?,6
"well, going know stole joke.",3
"oh! hey, mr. treeger.",2
i’ll fun.,6
called company sent th-they don’t care!,3
"yeah, i-i-i-i’m funny ben, i’m stupid. okay?",0
might wanna put kids bed one.,6
got new sheets!,0
yeah.,6
walk.,6
"right, go.",6
"ohh, that’s bad!",1
what?,5
really?,5
"well, we’re really close. okay, guess uh, good-bye then.",6
would say that?,6
"so, guys market for? we’ve got uh, scarves, tulip post cards...",6
know? forget it!,1
"right. ok, ok, uh, ducks heads, ducks heads.",6
yeah?,6
"oh, hey, that! cut out!",3
"save red! unless wanna spend night slammer, apologize tree.",4
told you?,5
what?,6
"chandler, don’t worry! doesn’t make less guy!",6
"hey dad, what's up? oh god. ross, nana.",1
oh.,6
"well, you-you know meant.",6
yeah we’ll drop downstairs we’re tempted.,6
"alright, somebody.",6
going clinic!,4
"no, guy would saying, ""i’m never gonna get sleep anyone else.""",4
okay.,6
how’d go?,6
"oh, oh, yeah, ok, thanks.",0
"think, zelda?",6
kangaroo!,3
i’ve busy planning wedding forgot things i’d giving up!,5
sperm.,6
yeah well order food then.,6
been?,6
"no, kidding? guy's freak..",4
"two can, sneak cockpit, things start heat up, stewardess comes in… i’ve watching much porn.",6
"one last kiss, also-also said going leave right got plane!",1
oh god.,5
"hello, monica...",6
"...i accept flaws, can't accept this?",3
"come man, really old?!",5
"see? now, that’s little fake men supposed kicking.",2
well neither i!,0
"well, kinda wanted sell cookies. girl sells wins trip spacecamp, gets sit",1
"build unit cinderelly, lay tile cinderelly.",3
uh-huh.,6
howdy partner!,0
"great, i'll see then.",6
"come on, think go me, don’t you?",6
no.,6
thanks. congratulations big break.,1
"pheebs, help pick engagement ring monica?",6
"well, i’ll tell rachel karen green, plans joey tonight left note.",6
"listen, favor?",6
no.,0
"monica face it, chandler marriage. and-and always be!",6
gonna do?,6
"yeah, uh-huh, 100 dollars.",6
didn’t break fireman?,5
hey!,5
nooo.,6
tell moving right,2
"what? whoa, whoa whoa whoa, mean,",5
y’know great video camera?,6
ohhh! soo sweet!,0
"oh, you’re gentleman. come on! we’re going place!",0
"oh, told that, huh.",5
"mom no, come on! thank you.",5
mean you’re ones honeymoon!,3
"okay honey, realize spins like ice.",6
"yeah, ‘cause that’s won’t get isabella rosselini, geography.",6
"okay, need something borrowed!",0
"uh phoebe, makes—that’s uh—they’re sock rabbits.",6
shared puddin’ man!,3
could show!,0
"o-o-o-okay, go? tell everything.",6
y’know?,6
"i'm bored! stupid rain, we... can't anything.",1
who?,6
could casey.,6
behind brother's back?... exactly kind crazy thing hearing me.,3
"no, we-we're gonna like best friends, that's gonna weird.",6
"them, them, what’s difference? eh, rach?",6
oh god! know father,5
hate guy.,4
cannot get plane without one!,0
what?,5
hey-hey! stanley! hey-hey! leading man here! let's get work.,0
"well, people here?!",3
"oh come on, huge fight, right, don’t wait while?",1
"okay. hey—ooh, cool sheets!",0
that's it. that's worse thanksgiving.,1
"really? okay, don’t tell happened ross junior year",6
"oh, that’s better then.",6
"really, it’s fine, whatever want.",6
"so, he’s nice guy. really think mark doesn’t want anything exchange helping him?",0
"y’know, hums pees!",3
shouldn't! ever again.,3
"ohh. hey, remember ran thing kinda knocked little?",0
"man, gotta something guy.",4
"umm, think you’re really, really great...",0
"well, didn’t realize got home.",6
could?,5
yeah.,6
oh! remember laughing! laughed lot.,0
hey!,0
true.,6
"right, just, take entertainment center, get home, throw canoe away!",6
"oh, yeah, bob said might flood damage.",6
know.,6
"no, faculty meeting.",6
"okayyyyy, open up!",0
what?!,5
"like uh, maybe could get get tickets another knicks game invite him.",6
"hey, send somebody 76 check every rest stop, and, also 93?",6
"david, i'm pretending",6
"well, big-..well, that's true,.. gee, y'know, no-one- no-one's ever put like before.",6
"okay, mr. heckles, we'll try keep down.",6
"oh, no-no, y’know absolutely adore rachel it’s that, well might awkward you.",1
guy’s right him.,6
"actually, they’re things do. home remedies, experience i’ve found quite effective.",6
"oh-ho, think it’s nice.",0
dr. drake who?,6
"okay, okay rach, me. put scrunchy.",6
dead serious.,6
okay.,6
"hey, hang up! get food poisoning talkin’ place.",4
"guys need anything, ‘cause i’m heading there.",6
sure hell can’t figure out!,3
another,6
"look, look, daughter supposed leave tonight honeymoon, now-now you-you tell i’m gonna airport hope she’ll too!",3
"tell you, wedding going happen.",0
ross! gotta stop! okay?! can’t stare peep hole three hours! you’re gonna get peep eye!,3
know!,0
"she’s cute, she’s outdoorsy, know, knows build fire.",6
"well, too!",3
"hey, joey. hear new guy?",6
amazing.,0
"well, lots people! look, coming memorial service not?",3
"oh wow! so, you’re dinosaurs.",5
"talking about, ross, said read twice!",3
ahh!,6
oh no-no-no! oh-no! no! no! emily!,3
"rachel, two you? date. going date.",0
"serious, legitimate movie.",6
"hi joey jane rogers, can't wait party tonight.",0
"don’t worry man, happens.",6
"ok geller. last day conference, know happens keynote speaker.",6
"know, but—come on, man, needy, vulnerable.",6
"hi! i’m glad you’re here, it’s gonna while. i-i wished you’d called first.",0
"i- just- thought- good, shelley.",3
name's ronni. pet mortician.,6
"oh! know! because... he's gorgeous, he's charming, looks you...",1
"when, you... me?",5
ask later.,6
yeah too.,6
miss girlfriend?,6
"yeah, love more.",0
"ah, oh, hang second. come in, come in. right, think it, call back.",6
uh-huh.,4
are-are-are rachel close guys?!,3
hardest thing i’ve ever done life.,6
"..i dunno, little alan?",6
"well, would know.",6
"well, mean can't look nice!",1
saying do?,6
"know, great!",0
chance didn’t see that?,6
that’s like 500 bucks owe me!,0
"well, hoping tonight maybe could know",6
wh-why best part?,5
okay.,6
"okay umm, ross?",6
mean y'know stripper moms friends own?,3
"yeah, thought pretty good too.",0
note painterly lines subtle impasto canvas. monet painted quickly usually outdoors elusive subject light itself.,6
eh?,6
yuh-huh.,0
know! come her!,3
oh..please!i-i welcome criticism.,6
hey.,6
wanna smell him?,6
children drake?! huh!? no!! no!! no! god!,3
"now, don’t hate cut tin ordinary steak knife?",4
"i'm sorry sir, pharmaceutical convention",6
"no, no, no, don't! i've waitin' like, forever go lorraine. calm down.",3
was. amazing night.,0
"right, well guess i’ll dates.",6
okay!,0
don’t know i’m going do!,2
"no, died today! okay, umm, we're memorial service tomorrow.",1
go!!,3
yeah.,6
"actor playing mac couldn’t it, needed see 2 o’clock.",6
okay! that's four! where-where's one?,3
oh.,6
paleontology.,6
hey!,0
there’s back couch!,5
worse part?,6
need flip light switch 17 times leave room family die.,2
ah whatever!,3
look amazing. i'm luckiest man world.,0
he’s sleeping.,6
shame you!,4
"why, what’s wrong bathroom floor?",5
"you-you-you didn’t know that. well, guess work done!",1
last ocean view room unacceptable you.,0
i'm totally getting it!,0
"nope, nope, i’d ah, i’d rather talk you.",6
"right fine, anything, sit talk us, meanwhile talking you.",4
eh! go.,6
uh-hmm.,6
got tell exactly there.,6
"yeah, okay.",6
"ahh, 13 again.",6
"right look, i’m changing 50 bucks, best offer.",6
"don’t know, something girlie.",0
it? hey!,1
"""can’t, there.""",6
date birth?,6
sweet!,0
sorry spilled wine shirt.,1
phoebe rachel!,3
"ow, i'm going script now! wanna read lines me?",5
what-what doing?! you—okay that’s funny! stop horsing around!,3
"uh, belt's tight, gotta change belt.",0
"right, y’know what?",3
"monica, come now. let's go, baby coming.",6
can’t leave it! gouged hole dingy floor.,3
"ross crazy you, really wanted like me, and, probably totally paranoid, kinda got feeling maybe don't.",3
"ahh, no.",1
don’t look honey. change channel! change channel!,4
"ooh, think wanna trade circles.",6
left another woman likes women?,6
"pants couch. umm, hey, you, mind use bathroom?",6
that.,6
what?!,5
afraid bugs.....get bug.,6
right.,6
thank you. make comfortable.,6
"right, sorry.",6
date?!,5
so? come on! explain geller! first get rachel pregnant!,3
"wha, heh, could know, even know!",5
"thanks guys! really appreciate this, y’know, don’t rub butt.",0
"right, weren’t",6
huh?,0
"okay, y'know, nodded again.",6
don’t know that’s,6
yes!,0
"it’s okay. come, come in.",6
"well, suppose could give warning.",6
tell sister ask out?,6
"telling you, years now, schoolchildren study one greatest first dates time.",6
"know!! chip? hi! it’s monica. ‘kay. ‘kay. okay. okay, good-bye. oh god,",0
monica still turn lights bedroom?,6
you’re big scrud.,3
promise?,6
"well, asked wanted go bed tonight.",6
hottest! huh?,0
can't believe would say that!,1
"oh phoebe, that’s great story.",6
take shower curtain down?,5
well let's quit! we'll quit! let's quit!,0
okay finish apple juice?,6
can’t date hot plate office.,6
hey!,6
"yeah, right pocket. pheebs?",6
don’t think i’d comfortable old lovers there.,1
"yeah, well betty kinda sad. believe lure away chocolates. now, distract her,",6
janice!,5
bob?,2
guys think really important i’m-i’m hoping get permanent job here.,6
what? could it!,5
kinda a... thing days life's people.,6
"oh, great! too.",0
"ok. goes. now, i've wanting to, um....",6
foot stuck pocket.,1
uh-oh.,2
"oh gosh, lily, yes. course remember lily. i... must be?",5
"well, umm, mom’s friend, phoebe, actually birth mom.",1
"right, i’m gonna go steam wedding dress okay? wants responsibility making sure nothing happens it?",6
"whoa, maybe was!",5
mia hamm!,0
thanks! too.,0
don’t use bathroom?,6
hey!,0
used,6
"yeah, susan.",6
yeah. d'you wanna tonight?,6
"well, what’d do?",5
check out. much man i?!,0
"oh, wait, joshua! joshua! yeah, well, oughta it.",1
"stop saying, ""blood"" strangers.",1
can’t believe it!,5
punched you...?,5
"yeah, didn’t get see it.",1
where?,6
"realised bitched it, would stop cooking, would make famous baked potato diet coke.",3
wrote phonetically you.,6
yeah.,6
"umm, look like you.",2
oh god!,5
hi!,6
ow!,5
"okay, i'm gonna, ask move anything.",6
"well, yeah, one then.",6
what?,6
"basket totally empty! god, neighbors ate candy!",5
going tell her?,1
actually feel like i’m going real date!,0
"no, i-i mean your-your old best friend, here. lily, high school. remember?",6
no. break us.,1
thank you.,6
good.,3
"y’know, charity big success raised lot money awareness.",0
"well, oh ah, wondering, split up, get tape half last episode",6
mm! seems like would’ve remembered you!,5
"yeah, recognize ankles!",6
chandler's girl!,5
barry?,5
15? personal best! (ross takes,5
"oh kidding? she’s gorgeous, it’s rachel.",0
"what? sophie, ten minutes?",6
"mean, you’re favorite guy whole world.",6
"oh, not!",6
"excuse me. hi, i’m professor here. know paleontology section, fifth floor, stack 437?",6
"i’m sorry, information restricted hospital staff",6
"he's totally ok seeing you!"".",3
artist.,6
"well umm, alexandra",6
"hey, ok?",6
wedding.,6
"okay,",6
speak ill dead.,3
nope.,6
surprised?,4
really?,5
"okay, d'y'see anybody think could me?",3
"chandler, listen sweetie, know this. okay? beautiful smile.",6
"oh yeah, stay late want.",6
"so, over?",6
talking alone? ross?,5
little naked guy would me.,6
"nooo, return costume place.",1
oh.,1
kinda... spooky without lights.,2
"well, like idea.",0
you.,6
oh god! would play hide seek someone know flight risk?!,1
pieces life falling right place!,0
"bing boy, we’re gonna get this.",6
"ohh! i’m one them!! wow! oh, cannot believe this! mean, joey tribbiani!",5
"oh, that’s, that’s ah, one old ones, he’s taking back.",6
well usually...yeah!,5
"wrong. oh god, sex somebody alive bicentennial.",4
"oh, did!",5
"come on, please?! i’m boredddd! let before.",6
"okay, go!",3
"yeah, making look bad!",3
"well that's always sleep noon, silly! 9 looks like.",6
"no, i’m mocking you, beautiful guest room.",6
well it’s monica dancing was…the first time knew that…you woman wanted dance dances with.,0
"well, nobody wants ghost. you’ve got one, house sitting ancient indian burial ground.",6
"y’know said might weird, whole student teacher thing, frank thought would too, it’s not.",5
hats phoebe. quite competitor. might say breasts still showing.,0
yeah?,6
it’s lafite. ’74 latour actually drinking quite nicely.,1
"ohh, lost mom suicide.",1
uh rach,6
"oh, come sweetie, listen, you’re gonna go like thousand interviews get job.",1
"here’s frannie. hmm, won’t happy see me?",0
"yeah important thing won’t like, stranger barely knows you.",0
"so, i’m here, ready play.",0
"yeah, really calms down.",6
"that’s want. uh, i’m glad guys bonding",6
listen.,6
"ye-ye-yeah, yes do!",1
man. believe he's sex one woman?,5
"i’m sorry, it’s you’re incredibly beautiful.",5
"wait no, honey, honey throw me, throw me.",6
no. seen david?,6
"yeah said okay, figured, ""why not?!""",0
"kori, know big surprise you.",0
"thanks. yeah, carol borrowed class, get back museum.",6
"okay, well can’t try one time ross? me? me?",1
"10, 9, 8, 7...... negative 46, negative 47, negative 48....",6
"use phone? yeah, number sidney marks, please.",6
"empty vase you. baby, make sad would think this.",1
i’m asking go,6
can’t seem say goodbye.,1
"yeah, y'know guys, well doesn’t really close friends hers, last week meet woman gym, susan something, really hit off, i-i-i think it’s gonna make difference",0
vic! vic!,3
hey!,0
love candy? oh man!!! i’ve gotta go make more!!,0
look confident.,2
ross fit trash chute.,6
"ahh, got big relationship, i’m looking thing serious.",1
"oh, well don’t take place took stereo, ‘cause they’ve thing week.",4
no!,3
"umm, well, umm grandma died.",1
"well, we’re starving, don’t go get something eat?",6
right?,6
that?,5
"oh, god.",2
"no, get table! places like always shakin’ down. everybody wants paid off.",3
part exactly?,6
greg jenny?,6
"okay. guess it’s just, wait then. hi. need one fake ticket yemen.",6
"yeah too, night.",6
"y’know, know said totally okay ross getting married, turns out, don’t think i’m handling well.",1
"oh well then, i’m going go back talking friend here.",0
oh.,6
drake!,0
i'll take sports.,6
hi!,0
idea loud are!,4
"well, i, umm",2
got it.,6
"an-an-anyway i-i wanted say since i’m getting brain leave show, wondering tips give",6
"because, every time go dentist, somebody dies.",3
promise.,6
"can't believe raining again! oh, unfair!!!",3
have.,1
"well, basically, lately, i've uh, i've uh, sort feelings you.",6
name!,1
i’m monica’s maid honor. okay? don’t try blue pin me!,3
who’s that?,5
"amazingly, makes sense.",0
okay?,6
"no, didn't. thing freaked saying nothing could ever happen us.",1
funny ross!,0
...joe.,6
pretty nice?,6
yes.,0
"oh, thought party turns it’s party howard. he's sweetest little man!",5
what?,5
"yeah, say conference say chef thing.",6
uh-oh.,2
"but, are.",6
game room downstairs! ping pong stuff.,6
thanks mon!,0
"anyway, figured work i'd go pick bottle wine, go and, uh, try woo her.",0
"great, monica, y'know what, could've called, here, i've worried...",1
"oh-oh! okay, she’s kicking!",0
hi!,0
cannot believe spent last two days trying figure recipe cupboard whole time!,3
okay. it’s chicks y'know? it’s kinds animals!,4
need milk.,6
"well, mean friends grandmother’s? wouldn’t recipe?",6
that’s it’s done.,6
doctor says matter hours.,1
"okay, that’s fire. oh yeah. oh yeah.",6
"freemont. west-westmont, ah westburg?",6
"well, so, don’t turn off?",0
"umm, see, thinking maybe two could switch apartments phoebe's kind people.",2
"joey,",6
new people.,6
"oh, i’ve there. yeah, gonna go drive porsche.",6
"oh, there’s banana it.",6
"no-no-no-no, he’s not! no! trying ruin game? come on!",3
whoa! okay?,5
right tell ever feelings me.,3
"hey, monica rachel anyway?",6
looks like it.,6
none matters people really love other.,6
"know what, hugs kinda rolls away and... oh... my....god.",4
oh god! library?,5
won’t! promise finish turkey!,0
"oh umm, big scene coming up. big scene coming up.",0
know. sweeping yesterday. coulda me.,6
"well, maybe won’t work out. maybe ross won’t like personality.",1
"okay, keep saying it!",0
"defense, dark pretty guy.",3
come joey!!!,3
"gonna brave, ok?",6
"right, let’s go! bye, pheebs!",0
"okay sir, um-mm, let see got right.",6
we’ve road six hours you’ve asleep five half!,3
"damn robots, they’re supposed",3
ow!,3
license please.,6
"that? yeah! no, mean help.",5
"question. dating anybody, you, met somebody would perfect you.",6
mean it’s end era!,1
"so, think forgive me?",1
never got hear wedding!,0
"yeah, she’s gay.",6
thank you. oww!!!! god!,5
"umm, righty, get started just—i need state official record fact frank buffay.",6
yeah absolutely!,0
"no! no, can't arrest me! no!! go back! go back hell hole!!",3
god! order?!,5
"oh?my gawd, i-i understand.",1
shh.,6
"yeah, either that, really big cat.",6
"right, i'm outta here!",3
great. ball court?,3
"really thought making good point. mean y'know, got cut off.",6
"yeah, maybe, don’t think even care.",1
yeah.,6
hello? eighth street deli?,6
hey.,6
"right, betting wagering kind, are, i'm sure, permitted happy place.",6
"that's right, don't... was, drunk you!",1
good!,0
work cubicle surrounded people.,6
accept that...,1
hello greg?,6
hey! ross!,0
got,6
"so, come another color",6
"oh, thought guys meant marijuana cigarettes, y'know?",6
'kay?,6
hey!,0
"ross, remember susan.",6
"well y’know, would umm, repeat everything said, uh, we’d jump closets scare other, switch sugar salt they’d put salt cereal.",6
"office, raise! effective tomorrow.",0
hey.,6
"i’m sorry won’t able make imaginary wedding, i’m",6
"she'll say ""no"", david's heart broken, hard recover phoebe end alone",3
"that, um, don't.",1
"oh, ain't nice? three trying slutty lingerie together.",4
"oh god, took idea!",5
know celtics problem is? let players run team.,6
"no, ok! made feel like rock star!",0
easy.,6
"okay look, look, let ask question, stage, like really hot?",6
"well, sid trying trouble last time apparently we...",1
"okay, here’s batch 22.",6
well so?,6
control?,3
"oh yay! great! okay, room number in?",0
"umm, going beach. stays light real late.",6
and... that's sex i'm gonna weekend.,0
right.,6
"okay y'know what, said that, i'm putting tonight.",6
"everybody else got one, want one too. don’t you?",0
"still that, um, navy uniform?",0
"well, don’t really know is,",6
'tonight' tonight?,5
"ohhh-hoo, funny story!",0
"hey, hollow.",6
"come treeger, don’t say that.",1
"oh, oh thanks. alright well, i'm i'm going go bathroom.",6
actually,6
bye!,6
dr. oberman.,6
can’t say.,6
yes.,0
"mean, know, mean, if, doctor knows, carol knows, susan knows....",0
"hey, pheebs.",6
y'know we'd interruptions could naked entire time.,0
"it’s changed, everything.",1
specially made?!,5
"since rachel we’re really, we’re really well right now.",1
"no, won’t.",6
"wha? wha..aa? let get father. hey, need father here! need father!",3
she?,1
"that's janine, you-you-you know what, know we're right now?",0
"oh, really?",5
"may play fool times, i’m little pretty blond girl ass won’t quit.",3
"oh, no!",5
going book?,5
sure.,6
"oh, uh, fabric softener?",6
yep. i'm gonna wear date tonight.,0
this? fruit?,5
"mean, like, buy together?",6
"hey joey, wanted talk me?",6
"okay listen, give anything make two of.",6
hi! bye!,6
yeah.,6
"so, one ones fooled around dad?",5
totally. i’m like 90/10.,0
it’s big night! wanted wish good luck!,0
what's happening?,0
"yes, yes, does. okay, look, restaurant called, wanna know gonna showing work?",6
"oh, sweet.",0
"oh well listen, anyway she’s directing new al pacino movie. gotta get audition!",0
really?! think work?,5
"hey man, audition go?",6
"yes! yes! yes, want know! unbelievable!",3
"carol, we've before, ok?",0
oh.,6
"don’t we, don’t see kind number speed dial, tell common him.",6
"it’s called bapstein-king comet, okay? hey! hey! bapstein well respected astronomer!",3
"hey, man. what's up?",6
"actually, think apartment sullies good name crap",3
"no! sorry, thought somebody else. hi!",5
"shouldn’t arguing gets credit, arguing gets blamed inflicting horrible joke upon world!",3
that's trip!,5
people got finish stories!,3
oh damnit!,4
"oh god chandler, one picked gone. it’s over!",3
"yeah, it’s guys’ apartment sink. why?",5
what? comet?,6
okay.,6
"yeah, wish.",6
ah-ha! cocky!,0
"gonna go say ‘hi!’ figured, doesn’t care looks like you.",0
can't believe said woowoo. even say woowoo.,4
yeah?,6
"oh boy, can't watch. scary!",2
see. nice sidestep thing way.,6
okay.,6
"well, said",6
know what?,6
